hafta	hafta+Noun+A3sg+Pnon+Nom
bulutlarla	bulut+Noun+A3pl+Pnon+Ins
büyüklüğüyle	büyük+Adj^DB+Noun+Ness+A3sg+P3sg+Ins
sularıyla	su+Noun+A3pl+P3sg+Ins
geride	geri+Noun+A3sg+Pnon+Loc
selamet	selamet+Noun+A3sg+Pnon+Nom
boğazdan	boğaz+Noun+A3sg+Pnon+Abl
savaşlarda	savaş+Noun+A3pl+Pnon+Loc
yaraların	yara+Noun+A3pl+Pnon+Gen
sulara	su+Noun+A3pl+Pnon+Dat
yazı	yazı+Noun+A3sg+Pnon+Nom
okumamı	oku+Verb+Pos^DB+Noun+Inf2+A3sg+P1sg+Acc
aşçı	aşçı+Noun+A3sg+Pnon+Nom
komedinin	komedi+Noun+A3sg+Pnon+Gen
derginin	dergi+Noun+A3sg+Pnon+Gen
yazısını	yazı+Noun+A3sg+P3sg+Acc
okumanın	oku+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Gen
karşılanmam	karşıla+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P1sg+Nom
mezhebi	mezhep+Noun+A3sg+P3sg+Nom
mezhepler	mezhep+Noun+A3pl+Pnon+Nom
nefretle	nefret+Noun+A3sg+Pnon+Ins
inanç	inanç+Noun+A3sg+Pnon+Nom
mezheplerinin	mezhep+Noun+A3pl+P3sg+Gen
kurucusu	kuru+Adj^DB+Noun+Agt+A3sg+P3sg+Nom
dininin	din+Noun+A3sg+P3sg+Gen
mensuplarının	mensup+Noun+A3pl+P3sg+Gen
kitabın	kitap+Noun+A3sg+Pnon+Gen
yardımı	yardım+Noun+A3sg+P3sg+Nom
babadan	baba+Noun+A3sg+Pnon+Abl
oğula	oğul+Noun+A3sg+Pnon+Dat
yazmayı	yaz+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
okumayı	oku+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
kitaplarının	kitap+Noun+A3pl+P3sg+Gen
olmaması	ol+Verb+Neg^DB+Noun+Inf2+A3sg+P3sg+Nom
küfre	küfür+Noun+A3sg+Pnon+Dat
hainleri	hain+Noun+A3pl+Pnon+Acc
barbarları	barbar+Noun+A3pl+P3sg+Nom
lanetine	lanet+Noun+A3sg+P3sg+Dat
peygamberlerinin	peygamber+Noun+A3pl+P3sg+Gen
dininden	din+Noun+A3sg+P3sg+Abl
anlatmalarında	anla+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+P3pl+Loc
inançları	inanç+Noun+A3pl+P3sg+Nom
görülenler	gör+Verb^DB+Verb+Pass+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Nom
savunmak	savun+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
silaha	silah+Noun+A3sg+Pnon+Dat
anmaktan	an+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Abl
ada	ada+Noun+A3sg+Pnon+Nom
kullanmaktan	kullan+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Abl
çekinirler	çekin+Verb+Pos^DB+Adj+AorPart^DB+Noun+Zero+A3pl+Pnon+Nom
nehire	nehir+Noun+A3sg+Pnon+Dat
kelimenin	kelime+Noun+A3sg+Pnon+Gen
adıyla	ad+Noun+A3sg+P3sg+Ins
nehre	nehir+Noun+A3sg+Pnon+Dat
şeytana	şeytan+Noun+A3sg+Pnon+Dat
nal	nal+Noun+A3sg+Pnon+Nom
ayakkabısı	ayakkabı+Noun+A3sg+P3sg+Nom
tabanı	taban+Noun+A3sg+P3sg+Nom
dilde	dil+Noun+A3sg+Pnon+Loc
ayakkabı	ayakkabı+Noun+A3sg+Pnon+Nom
şeytan	şeytan+Noun+A3sg+Pnon+Nom
kelimelerini	kelime+Noun+A3pl+P3sg+Acc
kullanmamaya	kullan+Verb+Neg^DB+Noun+Inf2+A3sg+Pnon+Dat
söylememeye	söyle+Verb+Neg^DB+Noun+Inf2+A3sg+Pnon+Dat
davranışla	davran+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Ins
tehlikeye	tehlike+Noun+A3sg+Pnon+Dat
şehirlerine	şehir+Noun+A3pl+P3sg+Dat
yolları	yol+Noun+A3pl+P3sg+Nom
tedbirsizliği	tedbir+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Noun+Ness+A3sg+P3sg+Nom
alınma	alın+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
gereği	gerek+Noun+A3sg+P3sg+Nom
bakımına	bakım+Noun+A3sg+P3sg+Dat
okuması	oku+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
yaşından	yaş+Noun+A3sg+P3sg+Abl
sokaklardan	sokak+Noun+A3pl+Pnon+Abl
büyümeye	büyü+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
insanca	insan+Noun+A3sg+Pnon+Equ
bakmasını	bak+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Acc
yaşlarda	yaş+Noun+A3pl+Pnon+Loc
deneyimler	deneyim+Noun+A3pl+Pnon+Nom
yaşamla	yaşam+Noun+A3sg+Pnon+Ins
değiştirmesine	değiş+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+P3sg+Dat
canlandırmak	can+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
işçi	işçi+Noun+A3sg+Pnon+Nom
sınıfının	sınıf+Noun+A3sg+P3sg+Gen
yaşamına	yaşam+Noun+A3sg+P3sg+Dat
tanık	tanık+Noun+A3sg+Pnon+Nom
çalışmaya	çalış+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
başladığında	başla+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
yaşına	yaş+Noun+A3sg+P3sg+Dat
yamaklığı	yamak+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P3sg+Nom
çıraklığı	çırak+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P3sg+Nom
okuma	oku+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
zevkini	zevk+Noun+A3sg+P3sg+Acc
tarihten	tarih+Noun+A3sg+Pnon+Abl
okumak	oku+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
yaşamının	yaşam+Noun+A3sg+P3sg+Gen
tutkusu	tutku+Noun+A3sg+P3sg+Nom
ustalarından	usta+Noun+A3pl+P3pl+Abl
dayaklarla	dayak+Noun+A3pl+Pnon+Ins
görme	gör+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
olanağı	olanak+Noun+A3sg+P3sg+Nom
işçiliği	işçi+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P3sg+Nom
devrimci	devrimci+Noun+A3sg+Pnon+Nom
yoksulluk	yoksul+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
acılara	acı+Noun+A3pl+Pnon+Dat
dayanamadığı	daya+Verb^DB+Verb+Pass^DB+Verb+Able+Neg^DB+Noun+PastPart+A3sg+P3sg+Nom
girişiminde	girişim+Noun+A3sg+P3sg+Loc
kent	kent+Noun+A3sg+Pnon+Nom
kasabalarda	kasaba+Noun+A3pl+Pnon+Loc
sıralarda	sıra+Noun+A3pl+Pnon+Loc
düşünceleri	düşünce+Noun+A3pl+Pnon+Acc
oyunlarından	oyun+Noun+A3pl+P3sg+Abl
bölümünü	bölüm+Noun+A3sg+P2sg+Acc
dergisinde	dergi+Noun+A3sg+P3sg+Loc
şiiri	şiir+Noun+A3sg+P3sg+Nom
yakalandığı	yakala+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Nom
üyeliği	üye+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P3sg+Nom
ayrılmalarına	ayır+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3pl+Dat
verdiğince	ver+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Equ
ilerici	ileri+Adj^DB+Noun+Agt+A3sg+Pnon+Nom
yazarların	yazar+Noun+A3pl+Pnon+Gen
düşüncelerin	düşünce+Noun+A3pl+Pnon+Gen
yayılmasına	yay+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Dat
bırakılmasında	bırak+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Loc
dışından	dış+Noun+A3sg+P3sg+Abl
tepkilerin	tepki+Noun+A3pl+Pnon+Gen
baskısı	baskı+Noun+A3sg+P3sg+Nom
öyküleri	öykü+Noun+A3pl+P3sg+Nom
kitapta	kitap+Noun+A3sg+Pnon+Loc
süreyle	süre+Noun+A3sg+Pnon+Ins
ülkesi	ülke+Noun+A3sg+P3sg+Nom
yaşamı	yaşam+Noun+A3sg+P3sg+Nom
sürede	süre+Noun+A3sg+Pnon+Loc
aydınların	aydın+Adj^DB+Noun+Zero+A3pl+Pnon+Gen
buluşma	buluş+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
okuru	okur+Noun+A3sg+P3sg+Nom
çekiciliğinden	çek+Verb+Pos^DB+Noun+Agt+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P3sg+Abl
yapıtlar	yapıt+Noun+A3pl+Pnon+Nom
yarattığı	yarat+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Nom
yerini	yer+Noun+A3sg+P2sg+Acc
eleştirisine	eleştiri+Noun+A3sg+P3sg+Dat
değerinin	değer+Noun+A3sg+P3sg+Gen
değerin	değer+Noun+A3sg+Pnon+Gen
ettiğinin	et+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Gen
çalışmalarla	çalış+Verb+Pos^DB+Noun+Inf2+A3pl+Pnon+Ins
bağını	bağ+Noun+A3sg+P3sg+Acc
eleştiriler	eleştiri+Noun+A3pl+Pnon+Nom
almasına	al+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Dat
yapıtlarıyla	yapıt+Noun+A3pl+P3sg+Ins
etkileme	etkile+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
deneyimleri	deneyim+Noun+A3pl+P3sg+Nom
açıktan	açık+Adj^DB+Noun+Zero+A3sg+Pnon+Abl
girmesine	gir+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Dat
tutumda	tutum+Noun+A3sg+Pnon+Loc
yansızlığını	yan+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Noun+Ness+A3sg+P3sg+Acc
eğilimini	eğilim+Noun+A3sg+P3sg+Acc
aydınları	aydın+Adj^DB+Noun+Zero+A3pl+P3pl+Nom
yıllarda	yıl+Noun+A3pl+Pnon+Loc
devrimcilere	devrimci+Noun+A3pl+Pnon+Dat
aydınlara	aydın+Adj^DB+Noun+Zero+A3pl+Pnon+Dat
yazarlara	yazar+Noun+A3pl+Pnon+Dat
dillerde	dil+Noun+A3pl+Pnon+Loc
yapıtları	yapıt+Noun+A3pl+Pnon+Acc
yazmaya	yaz+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
öyküsü	öykü+Noun+A3sg+P3sg+Nom
gazetesinde	gazete+Noun+A3sg+P3sg+Loc
çıkardığı	çık+Verb^DB+Verb+Caus+Pos^DB+Noun+PastPart+A3sg+P3sg+Nom
dergi	dergi+Noun+A3sg+Pnon+Nom
edebiyatında	edebiyat+Noun+A3sg+P3sg+Loc
yazarın	yazar+Noun+A3sg+Pnon+Gen
hırsızının	hırsız+Noun+A3sg+P3sg+Gen
gerçekçi	gerçek+Adj^DB+Noun+Agt+A3sg+Pnon+Nom
yönleriyle	yön+Noun+A3pl+P3sg+Ins
tanınmasını	tanı+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Acc
dönemi	dönem+Noun+A3sg+Pnon+Acc
günlerinin	gün+Noun+A3pl+P3sg+Gen
yansımaları	yansı+Verb+Pos^DB+Noun+Inf2+A3pl+P3sg+Nom
yapıtlarında	yapıt+Noun+A3pl+P3sg+Loc
kişilikler	kişilik+Noun+A3pl+Pnon+Nom
yazarlarının	yazar+Noun+A3pl+P3sg+Gen
dışarıdan	dışarı+Postp+PCAbl^DB+Noun+Zero+A3sg+Pnon+Abl
çizmeye	çiz+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
suçlular	suç+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Noun+Zero+A3pl+Pnon+Nom
güçleri	güç+Noun+A3pl+P3sg+Nom
güçsüzlükleriyle	güç+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Noun+Ness+A3sg+P3pl+Ins
kişilerine	kişi+Noun+A3pl+P3sg+Dat
döneme	dönem+Noun+A3sg+Pnon+Dat
dönem	dönem+Noun+A3sg+Pnon+Nom
ünü	ün+Noun+A3sg+P3sg+Nom
başarısı	başarı+Noun+A3sg+P3sg+Nom
roman	roman+Noun+A3sg+Pnon+Nom
konulardan	konu+Noun+A3pl+Pnon+Abl
dönemin	dönem+Noun+A3sg+Pnon+Gen
romanları	roman+Noun+A3pl+P3pl+Nom
romanlarının	roman+Noun+A3pl+P3sg+Gen
başlangıçlar	başlangıç+Noun+A3pl+Pnon+Nom
yaşamın	yaşam+Noun+A3sg+Pnon+Gen
aramak	ara+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
ruhuna	ruh+Noun+A3sg+P3sg+Dat
getirdiği	getir+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Nom
açıklık	açık+Adj^DB+Noun+Ness+A3sg+Pnon+Nom
yapıt	yapıt+Noun+A3sg+Pnon+Nom
önem	önem+Noun+A3sg+Pnon+Nom
kentinde	kent+Noun+A3sg+P3sg+Loc
önemini	önem+Noun+A3sg+P3sg+Acc
yapıtını	yapıt+Noun+A3sg+P3sg+Acc
adlarını	ad+Noun+A3pl+P3pl+Acc
anılmasına	an+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Dat
yaşam	yaşam+Noun+A3sg+Pnon+Nom
okulun	okul+Noun+A3sg+Pnon+Gen
zorlukları	zor+Adj^DB+Noun+Ness+A3pl+P3sg+Nom
yapıtı	yapıt+Noun+A3sg+P3sg+Nom
nedenin	neden+Noun+A3sg+Pnon+Gen
giremeyişinden	gir+Verb^DB+Verb+Able+Neg^DB+Noun+Inf3+A3sg+P3sg+Abl
yıllarını	yıl+Noun+A3pl+P3pl+Acc
biçiminde	biçim+Noun+A3sg+P3sg+Loc
özellikleri	özellik+Noun+A3pl+P3sg+Nom
suçlanmasına	suçla+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Dat
anlatıma	anlatım+Noun+A3sg+Pnon+Dat
tutumu	tutum+Noun+A3sg+P3sg+Nom
inmesini	in+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Acc
ailesini	aile+Noun+A3sg+P3sg+Acc
işverenlerini	işveren+Noun+A3pl+P3sg+Acc
dostlarını	dost+Noun+A3pl+P3pl+Acc
düşmanlarını	düşman+Noun+A3pl+P3sg+Acc
dizisinden	dizi+Noun+A3sg+P3sg+Abl
olayların	olay+Noun+A3pl+Pnon+Gen
boyutlarını	boyut+Noun+A3pl+P3sg+Acc
plana	plan+Noun+A3sg+Pnon+Dat
okura	okur+Noun+A3sg+Pnon+Dat
gereğinde	gerek+Noun+A3sg+P3sg+Loc
koymak	koy+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
yazarlıktan	yaz+Verb+Pos^DB+Adj+AorPart^DB+Noun+Ness+A3sg+Pnon+Abl
uğraş	uğraş+Noun+A3sg+Pnon+Nom
romanların	roman+Noun+A3pl+Pnon+Gen
iyileri	iyi+Adj^DB+Noun+Zero+A3pl+P3pl+Nom
öncesi	önce+Postp+PCAbl^DB+Noun+Zero+A3sg+P3sg+Nom
kapitalizminin	kapitalizm+Noun+A3sg+P3sg+Gen
yükselişini	yüksel+Verb+Pos^DB+Noun+Inf3+A3sg+P3sg+Acc
çöküşünü	çök+Verb+Pos^DB+Noun+Inf3+A3sg+P3sg+Acc
aydınının	aydın+Adj^DB+Noun+Zero+A3sg+P3sg+Gen
portresini	portre+Noun+A3sg+P3sg+Acc
çizmek	çiz+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
önemlileri	önem+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Noun+Zero+A3sg+P3pl+Nom
özgeçmişini	özgeçmiş+Noun+A3sg+P3sg+Acc
diziyi	dizi+Noun+A3sg+Pnon+Acc
yazarlarını	yazar+Noun+A3pl+P3pl+Acc
anlattığı	anla+Verb^DB+Verb+Caus+Pos^DB+Noun+PastPart+A3sg+P3sg+Nom
kitapları	kitap+Noun+A3pl+Pnon+Acc
eleştirmen	eleştirmen+Noun+A3sg+Pnon+Nom
tarihçisi	tarihçi+Noun+A3sg+P3sg+Nom
döneminde	dönem+Noun+A3sg+P3sg+Loc
yapıtlarından	yapıt+Noun+A3pl+P3sg+Abl
mahkûmların	mahkum+Adj^DB+Noun+Zero+A3pl+Pnon+Gen
çalışmalarını	çalış+Verb+Pos^DB+Noun+Inf2+A3pl+P3sg+Acc
görüşü	görüş+Noun+A3sg+Pnon+Acc
benimsemesine	benimse+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Dat
alanında	alan+Noun+A3sg+P3sg+Loc
kazanmasının	kazan+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Gen
yaşamını	yaşam+Noun+A3sg+P3sg+Acc
insanını	insan+Noun+A3sg+P3sg+Acc
tarihi	tarih+Noun+A3sg+P3sg+Nom
ikisinde	iki+Num+Card^DB+Noun+Zero+A3sg+P3sg+Loc
yazarlık	yazar+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
edebiyatçılarının	edebiyatçı+Noun+A3pl+P3sg+Gen
usta	usta+Noun+A3sg+Pnon+Nom
niteliğini	nitelik+Noun+A3sg+P3sg+Acc
yapıtlarının	yapıt+Noun+A3pl+P3sg+Gen
çevrilmesiyle	çevir+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Ins
öykü	öykü+Noun+A3sg+Pnon+Nom
alanlarında	alan+Noun+A3sg+P3pl+Loc
öykülerinin	öykü+Noun+A3pl+P3sg+Gen
sayısı	sayı+Noun+A3sg+P3sg+Nom
eseri	eser+Noun+A3sg+P3sg+Nom
romanında	roman+Noun+A3sg+P3sg+Loc
uyanışın	uyan+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Gen
mücadelesini	mücadele+Noun+A3sg+P3sg+Acc
doğmakta	doğ+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Loc
toplumun	toplum+Noun+A3sg+Pnon+Gen
düşüncesini	düşünce+Noun+A3sg+P3sg+Acc
görüş	görüş+Noun+A3sg+Pnon+Nom
anlayışını	anlayış+Noun+A3sg+P3sg+Acc
surette	suret+Noun+A3sg+Pnon+Loc
edilmeye	et+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
yaratığı	yaratık+Noun+A3sg+Pnon+Acc
hayatımızın	hayat+Noun+A3sg+P1pl+Gen
sahteliğini	sahte+Adj^DB+Noun+Ness+A3sg+P3sg+Acc
alçaklığını	alçak+Adj^DB+Noun+Ness+A3sg+P3sg+Acc
üstümüzden	üst+Noun+A3sg+P1pl+Abl
mahallenin	mahalle+Noun+A3sg+Pnon+Gen
havasını	hava+Noun+A3sg+P3sg+Acc
sokağa	sokak+Noun+A3sg+Pnon+Dat
yayılmaya	yay+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
iliklere	ilik+Noun+A3pl+Pnon+Dat
soğuğunu	soğuk+Adj^DB+Noun+Zero+A3sg+P3sg+Acc
kaleyi	kale+Noun+A3sg+Pnon+Acc
asılı	asıl+Noun+A3sg+P3sg+Nom
lambalardan	lamba+Noun+A3pl+Pnon+Abl
vücutları	vücut+Noun+A3pl+P3sg+Nom
ayakların	ayak+Noun+A3pl+Pnon+Gen
haykırışlar	haykır+Verb+Pos^DB+Noun+Inf3+A3pl+Pnon+Nom
küfürlere	küfür+Noun+A3pl+Pnon+Dat
makinaların	makina+Noun+A3pl+Pnon+Gen
işlemesinden	işle+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Abl
sesten	ses+Noun+A3sg+Pnon+Abl
işçileri	işçi+Noun+A3pl+P3pl+Nom
karşılamaya	karşıla+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
sopaya	sopa+Noun+A3sg+Pnon+Dat
bacalar	baca+Noun+A3pl+Pnon+Nom
bekçi	bekçi+Noun+A3sg+Pnon+Nom
mahalleye	mahalle+Noun+A3sg+Pnon+Dat
pencelerinden	pençe+Noun+A3pl+P3pl+Abl
aydınlıklar	aydın+Adj^DB+Noun+Ness+A3pl+Pnon+Nom
fabrika	fabrika+Noun+A3sg+Pnon+Nom
maden	maden+Noun+A3sg+Pnon+Nom
dumandan	duman+Noun+A3sg+Pnon+Abl
yüzleriyle	yüz+Noun+A3pl+P3sg+Ins
yerlere	yer+Noun+A3pl+Pnon+Dat
geldikleri	gel+Verb+Pos^DB+Noun+PastPart+A3pl+P3pl+Nom
seslerinde	ses+Noun+A3pl+P3sg+Loc
değişmesine	değiş+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Dat
günlerini	gün+Noun+A3pl+P3sg+Acc
vücutlarının	vücut+Noun+A3pl+P3sg+Gen
gücünü	güç+Noun+A3sg+P3sg+Acc
bırakmadan	bırak+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Abl
olabilmeyi	ol+Verb+Pos^DB+Verb+Able^DB+Noun+Inf2+A3sg+Pnon+Acc
akşamları	akşam+Noun+A3pl+P3pl+Nom
evlerinin	ev+Noun+A3pl+P3sg+Gen
kucağına	kucak+Noun+A3sg+P3sg+Dat
meyhanenin	meyhane+Noun+A3sg+Pnon+Gen
zevkleriyle	zevk+Noun+A3pl+P3sg+Ins
yaşadıklarını	yaşa+Verb+Pos^DB+Noun+PastPart+A3sg+P3pl+Acc
sabahın	sabah+Noun+A3sg+Pnon+Gen
onuna	on+Num+Card^DB+Noun+Zero+A3sg+P3sg+Dat
giysilerini	giysi+Noun+A3pl+P3pl+Acc
gençlerin	genç+Noun+A3pl+Pnon+Gen
din	din+Noun+A3sg+Pnon+Nom
kiliseye	kilise+Noun+A3sg+Pnon+Dat
dönüşte	dön+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Loc
yedikten	ye+Verb+Pos^DB+Noun+PastPart+A3sg+Pnon+Abl
akşama	akşam+Noun+A3sg+Pnon+Dat
yılların	yıl+Noun+A3pl+P2sg+Nom
yorgunlukları	yorgun+Adj^DB+Noun+Ness+A3pl+P3sg+Nom
iştahlarını	iştah+Noun+A3pl+P3sg+Acc
yiyebilmek	ye+Verb+Pos^DB+Verb+Able^DB+Noun+Inf1+A3sg+Pnon+Nom
içmek	iç+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
mideleri	mide+Noun+A3pl+P3sg+Nom
sokaklarda	sokak+Noun+A3pl+Pnon+Loc
lastiği	lastik+Noun+A3sg+P3sg+Nom
hava	hava+Noun+A3sg+Pnon+Nom
şeylerden	şey+Noun+A3pl+Pnon+Abl
hissettirmek	hisset+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
komşularına	komşu+Noun+A3pl+P3sg+Dat
tanıdıklar	tanıdık+Noun+A3pl+Pnon+Nom
fabrikadan	fabrika+Noun+A3sg+Pnon+Abl
makinalardan	makina+Noun+A3pl+Pnon+Abl
zekaları	zeka+Noun+A3pl+P3sg+Nom
karıları	karı+Noun+A3pl+P3sg+Nom
gönülleri	gönül+Noun+A3pl+P3sg+Nom
acıyla	acı+Noun+A3sg+Pnon+Ins
meyhanede	meyhane+Noun+A3sg+Pnon+Loc
işçilerden	işçi+Noun+A3pl+Pnon+Abl
yarışmalar	yarış+Verb+Pos^DB+Noun+Inf2+A3pl+Pnon+Nom
şarkılarla	şarkı+Noun+A3pl+Pnon+Ins
düştükleri	düş+Verb+Pos^DB+Noun+PastPart+A3pl+P3pl+Nom
edemedikleri	et+Verb^DB+Verb+Able+Neg^DB+Noun+PastPart+A3pl+P3pl+Nom
ilişkilerine	ilişki+Noun+A3pl+P3sg+Dat
yorgunluk	yorgun+Adj^DB+Noun+Ness+A3sg+Pnon+Nom
doğumla	doğum+Noun+A3sg+Pnon+Ins
davranışlara	davran+Verb+Pos^DB+Noun+Inf3+A3pl+Pnon+Dat
döndüklerinde	dön+Verb+Pos^DB+Noun+PastPart+A3sg+P3pl+Loc
giysileri	giysi+Noun+A3pl+P3pl+Nom
üstleri	üst+Noun+A3pl+P3sg+Nom
başları	baş+Noun+A3pl+P3pl+Nom
çamura	çamur+Noun+A3sg+Pnon+Dat
toprağa	toprak+Noun+A3sg+Pnon+Dat
ritmi	ritim+Noun+A3sg+Pnon+Acc
arkadaşına	arkadaş+Noun+A3sg+P3sg+Dat
dayak	dayak+Noun+A3sg+Pnon+Nom
attığını	at+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
anlatmakla	anla+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf1+A3sg+Pnon+Ins
yiyenler	ye+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+Pnon+Nom
öfkesinden	öfke+Noun+A3sg+P3sg+Abl
gençleri	genç+Noun+A3pl+Pnon+Acc
zavallıları	zavallı+Adj^DB+Noun+Zero+A3pl+Pnon+Acc
fabrikanın	fabrika+Noun+A3sg+Pnon+Gen
havayı	hava+Noun+A3sg+Pnon+Acc
çığlığı	çığlık+Noun+A3sg+P3sg+Nom
dövmekle	döv+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Ins
kavgalar	kavga+Noun+A3pl+Pnon+Nom
sarhoşluklar	sarhoş+Adj^DB+Noun+Ness+A3pl+Pnon+Nom
gençliklerinde	gençlik+Noun+A3pl+P3pl+Loc
anaları	ana+Noun+A3pl+P3sg+Nom
babaları	baba+Noun+A3pl+P3sg+Nom
akıntı	akıntı+Noun+A3sg+Pnon+Nom
dikkati	dikkat+Noun+A3sg+P3sg+Nom
işçiler	işçi+Noun+A3pl+Pnon+Nom
farklılık	fark+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Noun+Ness+A3sg+Pnon+Nom
yabancılar	yabancı+Noun+A3pl+Pnon+Nom
söyleyenleri	söyle+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3sg+P3pl+Nom
yabancılardan	yabancı+Noun+A3pl+Pnon+Abl
vakite	vakit+Noun+A3sg+Pnon+Dat
mahallelinin	mahalle+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Noun+Zero+A3sg+Pnon+Gen
körüne	kör+Noun+A3sg+P3sg+Dat
öfke	öfke+Noun+A3sg+Pnon+Nom
korkuya	korku+Noun+A3sg+Pnon+Dat
kafalarını	kafa+Noun+A3pl+P3sg+Acc
zihinlerinden	zihin+Noun+A3pl+P3sg+Abl
kovmak	kov+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
haddini	had+Noun+A3sg+P3sg+Acc
olmamalarına	ol+Verb+Neg^DB+Noun+Inf2+A3sg+P3pl+Dat
akışını	ak+Verb+Pos^DB+Noun+Inf3+A3sg+P3sg+Acc
yabancının	yabancı+Noun+A3sg+Pnon+Gen
bozacağı	boz+Verb+Pos^DB+Noun+FutPart+A3sg+P3sg+Nom
korkusu	korku+Noun+A3sg+P3sg+Nom
