vermezsin	ver+Verb+Neg+Aor+A2sg
diyeceğiz	de+Verb+Pos+Fut+A1pl
kızacak	kız+Verb+Pos+Fut+A3sg
diyeceksiniz	de+Verb+Pos+Fut+A2pl
hallolacak	hallol+Verb+Pos+Fut+A3sg
çekeceğiz	çek+Verb+Pos+Fut+A1pl
gireceğiz	gir+Verb+Pos+Fut+A1pl
duyacaklar	duy+Verb+Pos+Fut+A3pl
alacaklar	al+Verb+Pos+Fut+A3pl
kükreyecek	kükre+Verb+Pos+Fut+A3sg
gönderecek	gönder+Verb+Pos+Fut+A3sg
toparlayacağım	toparla+Verb+Pos+Fut+A1sg
şaşıracağım	şaşır+Verb+Pos+Fut+A1sg
savunacağım	savun+Verb+Pos+Fut+A1sg
affetmeyecek	affet+Verb+Neg+Fut+A3sg
yazacağım	yaz+Verb+Pos+Fut+A1sg
vermeyeceğiz	ver+Verb+Neg+Fut+A1pl
değişecek	değiş+Verb+Pos+Fut+A3sg
beklemeyecek	bekle+Verb+Neg+Fut+A3sg
azalacak	azal+Verb+Pos+Fut+A3sg
deneyeceğiz	dene+Verb+Pos+Fut+A1pl
gönderecekler	gönder+Verb+Pos+Fut+A3pl
keseceğiz	kes+Verb+Pos+Fut+A1pl
atacaksınız	at+Verb+Pos+Fut+A2pl
arayacak	ara+Verb+Pos+Fut+A3sg
sabredeceksiniz	sabret+Verb+Pos+Fut+A2pl
kazanacaksınız	kazan+Verb+Pos+Fut+A2pl
ayarlayacaksınız	ayarla+Verb+Pos+Fut+A2pl
anlayacaksın	anla+Verb+Pos+Fut+A2sg
yaşayacağız	yaşa+Verb+Pos+Fut+A1pl
kurtaracağım	kurtar+Verb+Pos+Fut+A1sg
kıyaslayacak	kıyasla+Verb+Pos+Fut+A3sg
vereceğiz	ver+Verb+Pos+Fut+A1pl
yayınlayacak	yayınla+Verb+Pos+Fut+A3sg
giyecekler	giy+Verb+Pos+Fut+A3pl
yönetecek	yönet+Verb+Pos+Fut+A3sg
almayacaklar	al+Verb+Neg+Fut+A3pl
koyacaklar	koy+Verb+Pos+Fut+A3pl
ısıtacak	ısıt+Verb+Pos+Fut+A3sg
bilecek	bil+Verb+Pos+Fut+A3sg
esirgemeyecek	esirge+Verb+Neg+Fut+A3sg
dönüşecek	dönüş+Verb+Pos+Fut+A3sg
bırakacağım	bırak+Verb+Pos+Fut+A1sg
alınmayacak	alın+Verb+Neg+Fut+A3sg
bekleyeceğim	bekle+Verb+Pos+Fut+A1sg
susacaksın	sus+Verb+Pos+Fut+A2sg
ispatlayacağım	ispatla+Verb+Pos+Fut+A1sg
yaşamayacaksınız	yaşa+Verb+Neg+Fut+A2pl
alışacak	alış+Verb+Pos+Fut+A3sg
gireceksiniz	gir+Verb+Pos+Fut+A2pl
bakacağız	bak+Verb+Pos+Fut+A1pl
duyacak	duy+Verb+Pos+Fut+A3sg
yorumlayacağım	yorumla+Verb+Pos+Fut+A1sg
delecek	del+Verb+Pos+Fut+A3sg
işitecek	işit+Verb+Pos+Fut+A3sg
binecek	bin+Verb+Pos+Fut+A3sg
götürecekler	götür+Verb+Pos+Fut+A3pl
yatacak	yat+Verb+Pos+Fut+A3sg
hatırlayacak	hatırla+Verb+Pos+Fut+A3sg
arzulayacak	arzula+Verb+Pos+Fut+A3sg
sunacağız	sun+Verb+Pos+Fut+A1pl
değineceğiz	değin+Verb+Pos+Fut+A1pl
etkilemeyecek	etkile+Verb+Neg+Fut+A3sg
boşalacak	boşal+Verb+Pos+Fut+A3sg
yağacak	yağ+Verb+Pos+Fut+A3sg
gözleyeceğiz	gözle+Verb+Pos+Fut+A1pl
çıkacağız	çık+Verb+Pos+Fut+A1pl
yanacak	yan+Verb+Pos+Fut+A3sg
süsleyecek	süsle+Verb+Pos+Fut+A3sg
yetmeyecek	yet+Verb+Neg+Fut+A3sg
yapmış	yap+Verb+Pos+Narr+A3sg
eskimiş	eski+Verb+Pos+Narr+A3sg
yıpranmış	yıpran+Verb+Pos+Narr+A3sg
kalmış	kal+Verb+Pos+Narr+A3sg
evlenmiş	evlen+Verb+Pos+Narr+A3sg
doğmuş	doğ+Verb+Pos+Narr+A3sg
karşılaşmış	karşılaş+Verb+Pos+Narr+A3sg
girmiş	gir+Verb+Pos+Narr+A3sg
yaratmış	yarat+Verb+Pos+Narr+A3sg
gelmiş	gel+Verb+Pos+Narr+A3sg
değişmiş	değiş+Verb+Pos+Narr+A3sg
beğenmiş	beğen+Verb+Pos+Narr+A3sg
duymamış	duy+Verb+Neg+Narr+A3sg
değilmiş	değil+Verb+Neg+Narr+A3sg
yemiş	ye+Verb+Pos+Narr+A3sg
etmişler	et+Verb+Pos+Narr+A3pl
dikmiş	dik+Verb+Pos+Narr+A3sg
coşmuş	coş+Verb+Pos+Narr+A3sg
sevmemiş	sev+Verb+Neg+Narr+A3sg
sıkmış	sık+Verb+Pos+Narr+A3sg
duymuş	duy+Verb+Pos+Narr+A3sg
öğrenmiş	öğren+Verb+Pos+Narr+A3sg
görmüş	gör+Verb+Pos+Narr+A3sg
bırakmamışsınız	bırak+Verb+Neg+Narr+A2pl
dinlemişsiniz	dinle+Verb+Pos+Narr+A2pl
sormuş	sor+Verb+Pos+Narr+A3sg
kalmamış	kal+Verb+Neg+Narr+A3sg
yanılmamışım	yanıl+Verb+Neg+Narr+A1sg
inanmış	inan+Verb+Pos+Narr+A3sg
etmiş	et+Verb+Pos+Narr+A3sg
emretmemiş	emret+Verb+Neg+Narr+A3sg
çıkmış	çık+Verb+Pos+Narr+A3sg
almış	al+Verb+Pos+Narr+A3sg
yetişmemiş	yetiş+Verb+Neg+Narr+A3sg
kaybetmiş	kaybet+Verb+Pos+Narr+A3sg
yatmış	yat+Verb+Pos+Narr+A3sg
çiğnemiş	çiğne+Verb+Pos+Narr+A3sg
anlamış	anla+Verb+Pos+Narr+A3sg
uyanmış	uyan+Verb+Pos+Narr+A3sg
kaçmış	kaç+Verb+Pos+Narr+A3sg
durmamış	dur+Verb+Neg+Narr+A3sg
etmemiş	et+Verb+Neg+Narr+A3sg
gözetlemiş	gözetle+Verb+Pos+Narr+A3sg
becermiş	becer+Verb+Pos+Narr+A3sg
alışmış	alış+Verb+Pos+Narr+A3sg
çalmışlar	çal+Verb+Pos+Narr+A3pl
acımamışlar	acı+Verb+Neg+Narr+A3pl
boyamışlar	boya+Verb+Pos+Narr+A3pl
kalkmış	kalk+Verb+Pos+Narr+A3sg
dönmüş	dön+Verb+Pos+Narr+A3sg
dağılmış	dağıl+Verb+Pos+Narr+A3sg
yaklaşmış	yaklaş+Verb+Pos+Narr+A3sg
kesmiş	kes+Verb+Pos+Narr+A3sg
yakalamış	yakala+Verb+Pos+Narr+A3sg
sersemlemiş	sersemle+Verb+Pos+Narr+A3sg
ürpermiş	ürper+Verb+Pos+Narr+A3sg
uzamış	uza+Verb+Pos+Narr+A3sg
kaybolmuş	kaybol+Verb+Pos+Narr+A3sg
oturmuş	otur+Verb+Pos+Narr+A3sg
eğmiş	eğ+Verb+Pos+Narr+A3sg
bıkmış	bık+Verb+Pos+Narr+A3sg
usanmış	usan+Verb+Pos+Narr+A3sg
karışmış	karış+Verb+Pos+Narr+A3sg
kaplamış	kapla+Verb+Pos+Narr+A3sg
tutmuş	tut+Verb+Pos+Narr+A3sg
kısmış	kıs+Verb+Pos+Narr+A3sg
unutmuş	unut+Verb+Pos+Narr+A3sg
uzamışsın	uza+Verb+Pos+Narr+A2sg
gelmişsin	gel+Verb+Pos+Narr+A2sg
yakışmışlar	yakış+Verb+Pos+Narr+A3pl
uymuşlar	uy+Verb+Pos+Narr+A3pl
dalmış	dal+Verb+Pos+Narr+A3sg
yormuş	yor+Verb+Pos+Narr+A3sg
imiş	i+Verb+Pos+Narr+A3sg
azmış	az+Verb+Pos+Narr+A3sg
buruşmuş	buruş+Verb+Pos+Narr+A3sg
vurmuş	vur+Verb+Pos+Narr+A3sg
sarkmış	sark+Verb+Pos+Narr+A3sg
yönelmiş	yönel+Verb+Pos+Narr+A3sg
bırakmış	bırak+Verb+Pos+Narr+A3sg
konuşmuş	konuş+Verb+Pos+Narr+A3sg
işlemiş	işle+Verb+Pos+Narr+A3sg
vermiş	ver+Verb+Pos+Narr+A3sg
yapışmış	yapış+Verb+Pos+Narr+A3sg
duymuşlar	duy+Verb+Pos+Narr+A3pl
sanmış	san+Verb+Pos+Narr+A3sg
düşmüş	düş+Verb+Pos+Narr+A3sg
bulaşmış	bulaş+Verb+Pos+Narr+A3sg
susamış	susa+Verb+Pos+Narr+A3sg
giymiş	giy+Verb+Pos+Narr+A3sg
morarmış	morar+Verb+Pos+Narr+A3sg
istemiş	iste+Verb+Pos+Narr+A3sg
gitmiş	git+Verb+Pos+Narr+A3sg
tasarlamış	tasarla+Verb+Pos+Narr+A3sg
bulunmuş	bulun+Verb+Pos+Narr+A3sg
aydınlanmış	aydınlan+Verb+Pos+Narr+A3sg
oynamış	oyna+Verb+Pos+Narr+A3sg
sapmış	sap+Verb+Pos+Narr+A3sg
uğramış	uğra+Verb+Pos+Narr+A3sg
tanımlamış	tanımla+Verb+Pos+Narr+A3sg
kullanmış	kullan+Verb+Pos+Narr+A3sg
birikmiş	birik+Verb+Pos+Narr+A3sg
batmış	bat+Verb+Pos+Narr+A3sg
içmişler	iç+Verb+Pos+Narr+A3pl
kaldırmış	kaldır+Verb+Pos+Narr+A3sg
almamış	al+Verb+Neg+Narr+A3sg
yasaklamış	yasakla+Verb+Pos+Narr+A3sg
dayamış	daya+Verb+Pos+Narr+A3sg
solmuş	sol+Verb+Pos+Narr+A3sg
artmış	art+Verb+Pos+Narr+A3sg
vazgeçmiş	vazgeç+Verb+Pos+Narr+A3sg
ölmüş	öl+Verb+Pos+Narr+A3sg
uyuşmuş	uyuş+Verb+Pos+Narr+A3sg
büyütmüş	büyüt+Verb+Pos+Narr+A3sg
varmışız	var+Verb+Pos+Narr+A1pl
kaykılmış	kaykıl+Verb+Pos+Narr+A3sg
olmuşsunuz	ol+Verb+Pos+Narr+A2pl
harcamış	harca+Verb+Pos+Narr+A3sg
davranmışım	davran+Verb+Pos+Narr+A1sg
erimiş	eri+Verb+Pos+Narr+A3sg
çökmüş	çök+Verb+Pos+Narr+A3sg
okumuş	oku+Verb+Pos+Narr+A3sg
işitmiş	işit+Verb+Pos+Narr+A3sg
götürmüş	götür+Verb+Pos+Narr+A3sg
olmuşsun	ol+Verb+Pos+Narr+A2sg
afallamış	afalla+Verb+Pos+Narr+A3sg
atmış	at+Verb+Pos+Narr+A3sg
sönmüş	sön+Verb+Pos+Narr+A3sg
uyumuş	uyu+Verb+Pos+Narr+A3sg
yazmış	yaz+Verb+Pos+Narr+A3sg
dönmüşler	dön+Verb+Pos+Narr+A3pl
gevşemiş	gevşe+Verb+Pos+Narr+A3sg
çıldırmış	çıldır+Verb+Pos+Narr+A3sg
tanımamış	tanı+Verb+Neg+Narr+A3sg
değişmişsin	değiş+Verb+Pos+Narr+A2sg
kalkmışlar	kalk+Verb+Pos+Narr+A3pl
girmemiş	gir+Verb+Neg+Narr+A3sg
değmemiş	değ+Verb+Neg+Narr+A3sg
sıkışmış	sıkış+Verb+Pos+Narr+A3sg
anlamamış	anla+Verb+Neg+Narr+A3sg
kırışmış	kırış+Verb+Pos+Narr+A3sg
ilgilenmiş	ilgilen+Verb+Pos+Narr+A3sg
ödemiş	öde+Verb+Pos+Narr+A3sg
içmiş	iç+Verb+Pos+Narr+A3sg
boşalmış	boşal+Verb+Pos+Narr+A3sg
mahvolmuş	mahvol+Verb+Pos+Narr+A3sg
anlamışsınız	anla+Verb+Pos+Narr+A2pl
yatmamış	yat+Verb+Neg+Narr+A3sg
çekmemiş	çek+Verb+Neg+Narr+A3sg
çarpmış	çarp+Verb+Pos+Narr+A3sg
demiş	de+Verb+Pos+Narr+A3sg
asmış	as+Verb+Pos+Narr+A3sg
dönüşmüş	dönüş+Verb+Pos+Narr+A3sg
çalmamış	çal+Verb+Neg+Narr+A3sg
beklemiş	bekle+Verb+Pos+Narr+A3sg
edinmiş	edin+Verb+Pos+Narr+A3sg
söylemiş	söyle+Verb+Pos+Narr+A3sg
okumamış	oku+Verb+Neg+Narr+A3sg
durmuş	dur+Verb+Pos+Narr+A3sg
tutunmuş	tutun+Verb+Pos+Narr+A3sg
sezmiş	sez+Verb+Pos+Narr+A3sg
gömmüş	göm+Verb+Pos+Narr+A3sg
sıçramış	sıçra+Verb+Pos+Narr+A3sg
çürümüş	çürü+Verb+Pos+Narr+A3sg
donmuş	don+Verb+Pos+Narr+A3sg
dilemiş	dile+Verb+Pos+Narr+A3sg
istememiş	iste+Verb+Neg+Narr+A3sg
sürüklemiş	sürükle+Verb+Pos+Narr+A3sg
bağlamış	bağla+Verb+Pos+Narr+A3sg
saklamış	sakla+Verb+Pos+Narr+A3sg
üstlenmiş	üstlen+Verb+Pos+Narr+A3sg
bulmuş	bul+Verb+Pos+Narr+A3sg
çekmiş	çek+Verb+Pos+Narr+A3sg
uyumamış	uyu+Verb+Neg+Narr+A3sg
çözmüş	çöz+Verb+Pos+Narr+A3sg
tanımamışım	tanı+Verb+Neg+Narr+A1sg
etkilemiş	etkile+Verb+Pos+Narr+A3sg
sivrilmiş	sivril+Verb+Pos+Narr+A3sg
incelmiş	incel+Verb+Pos+Narr+A3sg
arınmış	arın+Verb+Pos+Narr+A3sg
benimsemiş	benimse+Verb+Pos+Narr+A3sg
dinlemiş	dinle+Verb+Pos+Narr+A3sg
dirilmiş	diril+Verb+Pos+Narr+A3sg
örtmüş	ört+Verb+Pos+Narr+A3sg
boşvermiş	boşver+Verb+Pos+Narr+A3sg
aşmış	aş+Verb+Pos+Narr+A3sg
terlemiş	terle+Verb+Pos+Narr+A3sg
göndermişler	gönder+Verb+Pos+Narr+A3pl
erişmiş	eriş+Verb+Pos+Narr+A3sg
bitmemiş	bit+Verb+Neg+Narr+A3sg
yanmış	yan+Verb+Pos+Narr+A3sg
sevmiş	sev+Verb+Pos+Narr+A3sg
fısıldamış	fısılda+Verb+Pos+Narr+A3sg
göçmüş	göç+Verb+Pos+Narr+A3sg
arıtmış	arıt+Verb+Pos+Narr+A3sg
açmış	aç+Verb+Pos+Narr+A3sg
seçmiş	seç+Verb+Pos+Narr+A3sg
dışlamış	dışla+Verb+Pos+Narr+A3sg
oluşmuş	oluş+Verb+Pos+Narr+A3sg
devralmış	devral+Verb+Pos+Narr+A3sg
göndermiş	gönder+Verb+Pos+Narr+A3sg
sağlamış	sağla+Verb+Pos+Narr+A3sg
eklemiş	ekle+Verb+Pos+Narr+A3sg
sıfırlamış	sıfırla+Verb+Pos+Narr+A3sg
belirlemiş	belirle+Verb+Pos+Narr+A3sg
adamışlar	ada+Verb+Pos+Narr+A3pl
zorlamış	zorla+Verb+Pos+Narr+A3sg
sarmalamış	sarmala+Verb+Pos+Narr+A3sg
demirlemiş	demirle+Verb+Pos+Narr+A3sg
çalmışsın	çal+Verb+Pos+Narr+A2sg
soyutlamış	soyutla+Verb+Pos+Narr+A3sg
görmemişim	gör+Verb+Neg+Narr+A1sg
gitmişler	git+Verb+Pos+Narr+A3pl
konuşmuşlar	konuş+Verb+Pos+Narr+A3pl
çizmişler	çiz+Verb+Pos+Narr+A3pl
gömmüşler	göm+Verb+Pos+Narr+A3pl
koymuş	koy+Verb+Pos+Narr+A3sg
sığınmış	sığın+Verb+Pos+Narr+A3sg
gezmiş	gez+Verb+Pos+Narr+A3sg
vermişim	ver+Verb+Pos+Narr+A1sg
düşmüşler	düş+Verb+Pos+Narr+A3pl
imzalamış	imzala+Verb+Pos+Narr+A3sg
hazırlamış	hazırla+Verb+Pos+Narr+A3sg
kurtulmuş	kurtul+Verb+Pos+Narr+A3sg
inanmamış	inan+Verb+Neg+Narr+A3sg
kurmuş	kur+Verb+Pos+Narr+A3sg
uymamış	uy+Verb+Neg+Narr+A3sg
almışlar	al+Verb+Pos+Narr+A3pl
çalışmış	çalış+Verb+Pos+Narr+A3sg
yollamışsınız	yolla+Verb+Pos+Narr+A2pl
çevirmiş	çevir+Verb+Pos+Narr+A3sg
kullanmışlar	kullan+Verb+Pos+Narr+A3pl
çıkmamış	çık+Verb+Neg+Narr+A3sg
gitmişim	git+Verb+Pos+Narr+A1sg
ütülemişler	ütüle+Verb+Pos+Narr+A3pl
düşmemiş	düş+Verb+Neg+Narr+A3sg
tamamlamış	tamamla+Verb+Pos+Narr+A3sg
düşünmüşüm	düşün+Verb+Pos+Narr+A1sg
uymuş	uy+Verb+Pos+Narr+A3sg
düzenlemiş	düzenle+Verb+Pos+Narr+A3sg
desteklemiş	destekle+Verb+Pos+Narr+A3sg
yetinmiş	yetin+Verb+Pos+Narr+A3sg
anlaşmışlar	anlaş+Verb+Pos+Narr+A3pl
ayırmışlar	ayır+Verb+Pos+Narr+A3pl
anmışlar	an+Verb+Pos+Narr+A3pl
giymişler	giy+Verb+Pos+Narr+A3pl
kokmamış	kok+Verb+Neg+Narr+A3sg
olmuşlar	ol+Verb+Pos+Narr+A3pl
takmış	tak+Verb+Pos+Narr+A3sg
yerleşmiş	yerleş+Verb+Pos+Narr+A3sg
affetmiş	affet+Verb+Pos+Narr+A3sg
görmüşler	gör+Verb+Pos+Narr+A3pl
dalmışlar	dal+Verb+Pos+Narr+A3pl
başlamışlar	başla+Verb+Pos+Narr+A3pl
sıvamış	sıva+Verb+Pos+Narr+A3sg
pişmiş	piş+Verb+Pos+Narr+A3sg
tartışmış	tartış+Verb+Pos+Narr+A3sg
satmış	sat+Verb+Pos+Narr+A3sg
düşünmemiş	düşün+Verb+Neg+Narr+A3sg
yapmamışlar	yap+Verb+Neg+Narr+A3pl
yönelmişler	yönel+Verb+Pos+Narr+A3pl
korkmuş	kork+Verb+Pos+Narr+A3sg
çuvallamış	çuvalla+Verb+Pos+Narr+A3sg
kaynaşmış	kaynaş+Verb+Pos+Narr+A3sg
büyümüş	büyü+Verb+Pos+Narr+A3sg
açıklamamış	açıkla+Verb+Neg+Narr+A3sg
bakmış	bak+Verb+Pos+Narr+A3sg
çalmış	çal+Verb+Pos+Narr+A3sg
araştırmış	araştır+Verb+Pos+Narr+A3sg
çıkmışız	çık+Verb+Pos+Narr+A1pl
yansımış	yansı+Verb+Pos+Narr+A3sg
istemişler	iste+Verb+Pos+Narr+A3pl
başarmış	başar+Verb+Pos+Narr+A3sg
yapmamış	yap+Verb+Neg+Narr+A3sg
alışmışlar	alış+Verb+Pos+Narr+A3pl
düşünmüş	düşün+Verb+Pos+Narr+A3sg
demişler	de+Verb+Pos+Narr+A3pl
unutmuşlar	unut+Verb+Pos+Narr+A3pl
tetiklemiş	tetikle+Verb+Pos+Narr+A3sg
yazmışsınız	yaz+Verb+Pos+Narr+A2pl
sürmüş	sür+Verb+Pos+Narr+A3sg
doğmuşsunuz	doğ+Verb+Pos+Narr+A2pl
yapmışlar	yap+Verb+Pos+Narr+A3pl
yargılamış	yargıla+Verb+Pos+Narr+A3sg
yaşamışız	yaşa+Verb+Pos+Narr+A1pl
seçmişim	seç+Verb+Pos+Narr+A1sg
etmişim	et+Verb+Pos+Narr+A1sg
gözlemlemiş	gözlemle+Verb+Pos+Narr+A3sg
alıkoymuş	alıkoy+Verb+Pos+Narr+A3sg
sergilemiş	sergile+Verb+Pos+Narr+A3sg
gizlemiş	gizle+Verb+Pos+Narr+A3sg
davranmış	davran+Verb+Pos+Narr+A3sg
toparlamış	toparla+Verb+Pos+Narr+A3sg
güvenmiş	güven+Verb+Pos+Narr+A3sg
vermemiş	ver+Verb+Neg+Narr+A3sg
ağlamış	ağla+Verb+Pos+Narr+A3sg
olmuşum	ol+Verb+Pos+Narr+A1sg
okumuşum	oku+Verb+Pos+Narr+A1sg
çekmişler	çek+Verb+Pos+Narr+A3pl
yutmuş	yut+Verb+Pos+Narr+A3sg
şaşırmışlar	şaşır+Verb+Pos+Narr+A3pl
gelmişler	gel+Verb+Pos+Narr+A3pl
yememiş	ye+Verb+Neg+Narr+A3sg
addetmiş	addet+Verb+Pos+Narr+A3sg
patlamış	patla+Verb+Pos+Narr+A3sg
kaymış	kay+Verb+Pos+Narr+A3sg
dağılmışlar	dağıl+Verb+Pos+Narr+A3pl
korumuş	koru+Verb+Pos+Narr+A3sg
aramışlar	ara+Verb+Pos+Narr+A3pl
izlemiş	izle+Verb+Pos+Narr+A3sg
tatmamış	tat+Verb+Neg+Narr+A3sg
bezmiş	bez+Verb+Pos+Narr+A3sg
getirmişler	getir+Verb+Pos+Narr+A3pl
öğretmiş	öğret+Verb+Pos+Narr+A3sg
gerilemiş	gerile+Verb+Pos+Narr+A3sg
açmışlar	aç+Verb+Pos+Narr+A3pl
çalışmamış	çalış+Verb+Neg+Narr+A3sg
keşfetmişler	keşfet+Verb+Pos+Narr+A3pl
atmışlar	at+Verb+Pos+Narr+A3pl
görüşmüş	görüş+Verb+Pos+Narr+A3sg
belgelemiş	belgele+Verb+Pos+Narr+A3sg
ispatlamış	ispatla+Verb+Pos+Narr+A3sg
tutmamış	tut+Verb+Neg+Narr+A3sg
almışsınız	al+Verb+Pos+Narr+A2pl
hedeflemiş	hedefle+Verb+Pos+Narr+A3sg
kovalamış	kovala+Verb+Pos+Narr+A3sg
ödememişler	öde+Verb+Neg+Narr+A3pl
ödememiş	öde+Verb+Neg+Narr+A3sg
kavuşmuş	kavuş+Verb+Pos+Narr+A3sg
kesişmiş	kesiş+Verb+Pos+Narr+A3sg
yükselmiş	yüksel+Verb+Pos+Narr+A3sg
ayırmış	ayır+Verb+Pos+Narr+A3sg
gelişmemiş	geliş+Verb+Neg+Narr+A3sg
harcamışım	harca+Verb+Pos+Narr+A1sg
tanışmış	tanış+Verb+Pos+Narr+A3sg
etmişiz	et+Verb+Pos+Narr+A1pl
basmış	bas+Verb+Pos+Narr+A3sg
uçmuş	uç+Verb+Pos+Narr+A3sg
iletmişsiniz	ilet+Verb+Pos+Narr+A2pl
geçmişler	geç+Verb+Pos+Narr+A3pl
girmişler	gir+Verb+Pos+Narr+A3pl
boğmuş	boğ+Verb+Pos+Narr+A3sg
kaybetmişim	kaybet+Verb+Pos+Narr+A1sg
keşfetmiş	keşfet+Verb+Pos+Narr+A3sg
azalmış	azal+Verb+Pos+Narr+A3sg
kopmuş	kop+Verb+Pos+Narr+A3sg
yanaşmış	yanaş+Verb+Pos+Narr+A3sg
gütmüş	güt+Verb+Pos+Narr+A3sg
donanmış	donan+Verb+Pos+Narr+A3sg
kurmuşuz	kur+Verb+Pos+Narr+A1pl
almışım	al+Verb+Pos+Narr+A1sg
düzelmiş	düzel+Verb+Pos+Narr+A3sg
demişsiniz	de+Verb+Pos+Narr+A2pl
kiralamışlar	kirala+Verb+Pos+Narr+A3pl
yalanlamış	yalanla+Verb+Pos+Narr+A3sg
tekrarlamış	tekrarla+Verb+Pos+Narr+A3sg
yaramış	yara+Verb+Pos+Narr+A3sg
göstermişler	göster+Verb+Pos+Narr+A3pl
doymuş	doy+Verb+Pos+Narr+A3sg
açıklamış	açıkla+Verb+Pos+Narr+A3sg
sormuşlar	sor+Verb+Pos+Narr+A3pl
yanıtlamış	yanıtla+Verb+Pos+Narr+A3sg
duyurmuş	duyur+Verb+Pos+Narr+A3sg
getirmemişsin	getir+Verb+Neg+Narr+A2sg
ilgilenmemiş	ilgilen+Verb+Neg+Narr+A3sg
demişim	de+Verb+Pos+Narr+A1sg
zayıflamışsın	zayıfla+Verb+Pos+Narr+A2sg
bırakmışlar	bırak+Verb+Pos+Narr+A3pl
karşılamış	karşıla+Verb+Pos+Narr+A3sg
vermemişler	ver+Verb+Neg+Narr+A3pl
koymuşlar	koy+Verb+Pos+Narr+A3pl
devirmiş	devir+Verb+Pos+Narr+A3sg
ertelemiş	ertele+Verb+Pos+Narr+A3sg
unutmuşum	unut+Verb+Pos+Narr+A1sg
dökmemiş	dök+Verb+Neg+Narr+A3sg
küçülmüş	küçül+Verb+Pos+Narr+A3sg
artmamış	art+Verb+Neg+Narr+A3sg
kutlamış	kutla+Verb+Pos+Narr+A3sg
yönetmiş	yönet+Verb+Pos+Narr+A3sg
etmemişler	et+Verb+Neg+Narr+A3pl
varmamış	var+Verb+Neg+Narr+A3sg
pişmemiş	piş+Verb+Neg+Narr+A3sg
gelmemiş	gel+Verb+Neg+Narr+A3sg
indi	in+Verb+Pos+Past+A3sg
geriledi	gerile+Verb+Pos+Past+A3sg
düştü	düş+Verb+Pos+Past+A3sg
çıktı	çık+Verb+Pos+Past+A3sg
yaptı	yap+Verb+Pos+Past+A3sg
bulundu	bulun+Verb+Pos+Past+A3sg
etti	et+Verb+Pos+Past+A3sg
söyledi	söyle+Verb+Pos+Past+A3sg
seçti	seç+Verb+Pos+Past+A3sg
koydu	koy+Verb+Pos+Past+A3sg
geldi	gel+Verb+Pos+Past+A3sg
verdi	ver+Verb+Pos+Past+A3sg
gördüm	gör+Verb+Pos+Past+A1sg
bağırdı	bağır+Verb+Pos+Past+A3sg
çekindi	çekin+Verb+Pos+Past+A3sg
idi	i+Verb+Pos+Past+A3sg
bindiler	bin+Verb+Pos+Past+A3pl
indiler	in+Verb+Pos+Past+A3pl
okşadı	okşa+Verb+Pos+Past+A3sg
oturdu	otur+Verb+Pos+Past+A3sg
itti	it+Verb+Pos+Past+A3sg
aldı	al+Verb+Pos+Past+A3sg
gitti	git+Verb+Pos+Past+A3sg
baktı	bak+Verb+Pos+Past+A3sg
gördü	gör+Verb+Pos+Past+A3sg
dedi	de+Verb+Pos+Past+A3sg
vermedi	ver+Verb+Neg+Past+A3sg
salladı	salla+Verb+Pos+Past+A3sg
sevdik	sev+Verb+Pos+Past+A1pl
haykırdı	haykır+Verb+Pos+Past+A3sg
doldu	dol+Verb+Pos+Past+A3sg
sildi	sil+Verb+Pos+Past+A3sg
fısıldadı	fısılda+Verb+Pos+Past+A3sg
öptü	öp+Verb+Pos+Past+A3sg
gösterdi	göster+Verb+Pos+Past+A3sg
kesti	kes+Verb+Pos+Past+A3sg
duydu	duy+Verb+Pos+Past+A3sg
hatırladı	hatırla+Verb+Pos+Past+A3sg
etmedi	et+Verb+Neg+Past+A3sg
hissetti	hisset+Verb+Pos+Past+A3sg
silkindi	silkin+Verb+Pos+Past+A3sg
çattı	çat+Verb+Pos+Past+A3sg
söylemedim	söyle+Verb+Neg+Past+A1sg
söyledim	söyle+Verb+Pos+Past+A1sg
sordu	sor+Verb+Pos+Past+A3sg
gelmedik	gel+Verb+Neg+Past+A1pl
güldü	gül+Verb+Pos+Past+A3sg
oldu	ol+Verb+Pos+Past+A3sg
söyledin	söyle+Verb+Pos+Past+A2sg
karıştı	karış+Verb+Pos+Past+A3sg
yedim	ye+Verb+Pos+Past+A1sg
gittim	git+Verb+Pos+Past+A1sg
izledim	izle+Verb+Pos+Past+A1sg
unuttum	unut+Verb+Pos+Past+A1sg
konuştum	konuş+Verb+Pos+Past+A1sg
yaklaştı	yaklaş+Verb+Pos+Past+A3sg
öptük	öp+Verb+Pos+Past+A1pl
titredi	titre+Verb+Pos+Past+A3sg
ürperdi	ürper+Verb+Pos+Past+A3sg
söylemedi	söyle+Verb+Neg+Past+A3sg
fısıldadılar	fısılda+Verb+Pos+Past+A3pl
yaptın	yap+Verb+Pos+Past+A2sg
bıraktım	bırak+Verb+Pos+Past+A1sg
yudumladı	yudumla+Verb+Pos+Past+A3sg
unuttun	unut+Verb+Pos+Past+A2sg
konuşmadım	konuş+Verb+Neg+Past+A1sg
mırıldandı	mırıldan+Verb+Pos+Past+A3sg
sordum	sor+Verb+Pos+Past+A1sg
değiştim	değiş+Verb+Pos+Past+A1sg
silkti	silk+Verb+Pos+Past+A3sg
geçti	geç+Verb+Pos+Past+A3sg
yudumladılar	yudumla+Verb+Pos+Past+A3pl
