hafta	hafta+Noun+A3sg+Pnon+Nom
işyeri	işyeri+Noun+A3sg+P3sg+Nom
düğmeler	düğme+Noun+A3pl+Pnon+Nom
dillerinde	dil+Noun+A3pl+P3sg+Loc
kalemini	kalem+Noun+A3sg+P3sg+Acc
hızlıca	hız+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Adj+AsIf
yollarla	yol+Noun+A3pl+Pnon+Ins
tablet	tablet+Noun+A3sg+Pnon+Nom
kalemi	kalem+Noun+A3sg+Pnon+Acc
paylaşım	paylaşım+Noun+A3sg+Pnon+Nom
öncesindeki	önce+Noun+A3sg+P3sg+Loc^DB+Adj+Rel
güvenliklerini	güvenlik+Noun+A3pl+P3pl+Acc
klasörlerden	klasör+Noun+A3pl+Pnon+Abl
dosyalarınız	dosya+Noun+A3pl+P2pl+Nom
bilgisayarlarındaymış	bilgisayar+Noun+A3pl+P3sg+Loc^DB+Verb+Zero+Narr+A3sg
dosyalarınızda	dosya+Noun+A3pl+P2pl+Loc
diğerleriyle	diğer+Adj^DB+Noun+Zero+A3pl+P3pl+Ins
paylaşımının	paylaşım+Noun+A3sg+P3sg+Gen
parolalarını	parola+Noun+A3pl+P3sg+Acc
parolalarının	parola+Noun+A3pl+P3sg+Gen
zayıflıkları	zayıf+Adj^DB+Noun+Ness+A3pl+P3sg+Nom
saldırı	saldırı+Noun+A3sg+Pnon+Nom
sınıfı	sınıf+Noun+A3sg+P3sg+Nom
algoritmasını	algoritma+Noun+A3sg+P3sg+Acc
özelliklerimde	özellik+Noun+A3pl+P1sg+Loc
parolayla	parola+Noun+A3sg+Pnon+Ins
başlangıçtan	başlangıç+Noun+A3sg+Pnon+Abl
hesaptır	hesap+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
yöneliktir	yönelik+Postp+PCDat^DB+Verb+Zero+Pres+A3sg+Cop
çözümdür	çözüm+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
hesaplarıyla	hesap+Noun+A3pl+P3sg+Ins
uzunluğunda	uzunluk+Noun+A3sg+P2sg+Loc
açıktır	açık+Adj^DB+Verb+Zero+Pres+A3sg+Cop
duvarının	duvar+Noun+A3sg+P3sg+Gen
gereksinimim	gereksinim+Noun+A3sg+P1sg+Nom
yazılımla	yazılım+Noun+A3sg+Pnon+Ins
virüslerden	virüs+Noun+A3pl+Pnon+Abl
klasörünüzdeki	klasör+Noun+A3sg+P2pl+Loc^DB+Adj+Rel
donanımı	donanım+Noun+A3sg+P3sg+Nom
önerilerin	öneri+Noun+A3pl+Pnon+Gen
eskiler	eski+Adj^DB+Noun+Zero+A3pl+Pnon+Nom
sorunumu	sorun+Noun+A3sg+P1sg+Acc
bakımı	bakım+Noun+A3sg+P3sg+Nom
bilgisayarımdaki	bilgisayar+Noun+A3sg+P1sg+Loc^DB+Adj+Rel
diskim	disk+Noun+A3sg+P1sg+Nom
ayarlarımdan	ayar+Noun+A3pl+P1sg+Abl
denetimine	denetim+Noun+A3sg+P3sg+Dat
gizliliğim	gizli+Adj^DB+Noun+Ness+A3sg+P1sg+Nom
bilgisayarımın	bilgisayar+Noun+A3sg+P1sg+Gen
bilgileriniz	bilgi+Noun+A3pl+P2pl+Nom
davetini	davet+Noun+A3sg+P3sg+Acc
davetlerinin	davet+Noun+A3pl+P3sg+Gen
davetim	davet+Noun+A3sg+P1sg+Nom
davetin	davet+Noun+A3sg+Pnon+Gen
yerinizdeki	yer+Noun+A3sg+P2pl+Loc^DB+Adj+Rel
işyerinizdeki	işyeri+Noun+A3sg+P2pl+Loc^DB+Adj+Rel
çalışanı	çalışan+Noun+A3sg+P3sg+Nom
sorunda	sorun+Noun+A3sg+Pnon+Loc
işlemci	işlemci+Noun+A3sg+Pnon+Nom
zarf	zarf+Noun+A3sg+Pnon+Nom
sayfadan	sayfa+Noun+A3sg+Pnon+Abl
kişiden	kişi+Noun+A3sg+Pnon+Abl
hücreymiş	hücre+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Narr+A3sg
formülünün	formül+Noun+A3sg+P3sg+Gen
haneleri	hane+Noun+A3pl+P3sg+Nom
raporunun	rapor+Noun+A3sg+P3sg+Gen
başlıklarını	başlık+Noun+A3pl+P3pl+Acc
özelliklerin	özellik+Noun+A3pl+Pnon+Gen
aralıklarda	aralık+Noun+A3pl+Pnon+Loc
siparişler	sipariş+Noun+A3pl+Pnon+Nom
karakterine	karakter+Noun+A3sg+P3sg+Dat
öğelerine	öğe+Noun+A3pl+P3sg+Dat
setini	set+Noun+A3sg+P3sg+Acc
hiyerarşisini	hiyerarşi+Noun+A3sg+P3sg+Acc
tekil	tekil+Adj
deyimle	deyim+Noun+A3sg+Pnon+Ins
yenide	yeni+Adj^DB+Noun+Zero+A3sg+Pnon+Loc
listelerinin	liste+Noun+A3pl+P3sg+Gen
yeteneklerinin	yetenek+Noun+A3pl+P3pl+Gen
ölçütü	ölçüt+Noun+A3sg+P3sg+Nom
değerinden	değer+Noun+A3sg+P3sg+Abl
setine	set+Noun+A3sg+P3sg+Dat
grupsa	grup+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A3sg
grupla	grup+Noun+A3sg+Pnon+Ins
düğmenin	düğme+Noun+A3sg+Pnon+Gen
alanlarının	alan+Noun+A3pl+P3sg+Gen
eksenindeki	eksen+Noun+A3sg+P3sg+Loc^DB+Adj+Rel
göstergesi	gösterge+Noun+A3sg+P3sg+Nom
ipuçlarını	ipucu+Noun+A3pl+P3pl+Acc
ipucu	ipucu+Noun+A3sg+P3sg+Nom
sırasıdır	sıra+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
üstte	üst+Noun+A3sg+Pnon+Loc
sonda	son+Noun+A3sg+Pnon+Loc
kolonun	kolon+Noun+A3sg+Pnon+Gen
toplamın	toplam+Noun+A3sg+Pnon+Gen
yüzdesi	yüzde+Noun+A3sg+P3sg+Nom
üstünün	üst+Noun+A3sg+P3sg+Gen
örnekte	örnek+Noun+A3sg+Pnon+Loc
toplamların	toplam+Noun+A3pl+Pnon+Gen
kayıtların	kayıt+Noun+A3pl+Pnon+Gen
sütunuyla	sütun+Noun+A3sg+P3sg+Ins
ilişkilidir	ilişki+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Pres+A3sg+Cop
tipleri	tip+Noun+A3pl+P3sg+Nom
enine	en+Noun+A3sg+P3sg+Dat
öğelerde	öğe+Noun+A3pl+Pnon+Loc
gösterge	gösterge+Noun+A3sg+Pnon+Nom
bölgesindeki	bölge+Noun+A3sg+P3sg+Loc^DB+Adj+Rel
solundadır	sol+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Pres+A3sg+Cop
alanıdır	alan+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
form	form+Noun+A3sg+Pnon+Nom
telefona	telefon+Noun+A3sg+Pnon+Dat
katılımınıza	katılım+Noun+A3sg+P2pl+Dat
monitörün	monitör+Noun+A3sg+Pnon+Gen
tablolardan	tablo+Noun+A3pl+Pnon+Abl
biçimidir	biçim+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
kişilerinizi	kişi+Noun+A3pl+P2pl+Acc
klasörünüzde	klasör+Noun+A3sg+P2pl+Loc
resmindeki	resim+Noun+A3sg+P3sg+Loc^DB+Adj+Rel
resmine	resim+Noun+A3sg+P3sg+Dat
oturumları	oturum+Noun+A3pl+P3sg+Nom
kurulu	kurul+Noun+A3sg+P3sg+Nom
kurulları	kurul+Noun+A3pl+P3sg+Nom
oyunlarının	oyun+Noun+A3pl+P3sg+Gen
içeriklerine	içerik+Noun+A3pl+P3sg+Dat
oyunun	oyun+Noun+A3sg+Pnon+Gen
filmlerin	film+Noun+A3pl+Pnon+Gen
sistemlere	sistem+Noun+A3pl+Pnon+Dat
dünyadaki	dünya+Noun+A3sg+Pnon+Loc^DB+Adj+Rel
oyuncular	oyuncu+Noun+A3pl+Pnon+Nom
oyunculara	oyuncu+Noun+A3pl+Pnon+Dat
müşterilerin	müşteri+Noun+A3pl+Pnon+Gen
kimileri	kimi+Pron+Quant+A3pl+P3pl+Nom
sakıncalı	sakınca+Noun+A3sg+Pnon+Nom^DB+Adj+With
garanti	garanti+Noun+A3sg+Pnon+Nom
çocuğunuza	çocuk+Noun+A3sg+P2pl+Dat
bölgeler	bölge+Noun+A3pl+Pnon+Nom
ülkeler	ülke+Noun+A3pl+Pnon+Nom
oyunlarına	oyun+Noun+A3pl+P3sg+Dat
oyunların	oyun+Noun+A3pl+Pnon+Gen
eklentileri	eklenti+Noun+A3pl+P3sg+Nom
bağlantısının	bağlantı+Noun+A3sg+P3sg+Gen
ağımdaki	ağım+Noun+A3sg+Pnon+Loc^DB+Adj+Rel
ağınızda	ağ+Noun+A3sg+P2pl+Loc
adınız	ad+Noun+A3sg+P2pl+Nom
parolanız	parola+Noun+A3sg+P2pl+Nom
ağlarında	ağ+Noun+A3pl+P3sg+Loc
geçidi	geçit+Noun+A3sg+P3sg+Nom
ağına	ağ+Noun+A3sg+P3sg+Dat
numarasının	numara+Noun+A3sg+P3sg+Gen
şeklidir	şekil+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
numarasıdır	numara+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
menünün	menü+Noun+A3sg+Pnon+Gen
yaklayabilir	yaklayabilir+Noun+A3sg+Pnon+Nom
mobil	mobil+Adj
durumudur	durum+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
hazırda	hazır+Adj^DB+Noun+Zero+A3sg+Pnon+Loc
prize	priz+Noun+A3sg+Pnon+Dat
takılıdır	takı+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Pres+A3sg+Cop
pil	pil+Noun+A3sg+Pnon+Nom
şarj	şarj+Noun+A3sg+Pnon+Nom
planlarının	plan+Noun+A3pl+P3sg+Gen
ölçerde	ölçer+Noun+A3sg+Pnon+Loc
plandan	plan+Noun+A3sg+Pnon+Abl
tasarrufu	tasarruf+Noun+A3sg+P3sg+Nom
kaybına	kayıp+Adj^DB+Noun+Zero+A3sg+P3sg+Dat
modundayken	mod+Noun+A3sg+P3sg+Loc^DB+Verb+Zero^DB+Adverb+While
verilerim	veri+Noun+A3pl+P1sg+Nom
enerji	enerji+Noun+A3sg+Pnon+Nom
planında	plan+Noun+A3sg+P3sg+Loc
güvenliğinin	güven+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P3sg+Gen
planlar	plan+Noun+A3pl+Pnon+Nom
planlarından	plan+Noun+A3pl+P3sg+Abl
planlarını	plan+Noun+A3pl+P3sg+Acc
pili	pili+Noun+A3sg+Pnon+Nom
dönüşüm	dönüşüm+Noun+A3sg+Pnon+Nom
merkezine	merkez+Noun+A3sg+P3sg+Dat
atık	atık+Adj
tesisine	tesis+Noun+A3sg+P3sg+Dat
pilde	pil+Noun+A3sg+Pnon+Loc
şarjı	şarj+Noun+A3sg+Pnon+Acc
diziniyle	dizin+Noun+A3sg+P3sg+Ins
stilinizi	stil+Noun+A3sg+P2pl+Acc
dağarcınızı	dağar+Noun+A3sg+Pnon+Nom^DB+Noun+Agt+A3sg+P2pl+Acc
projektöre	projektör+Noun+A3sg+Pnon+Dat
projektörlerinin	projektör+Noun+A3pl+P3sg+Gen
projektör	projektör+Noun+A3sg+Pnon+Nom
masaüstümün	masaüstü+Adj^DB+Noun+Zero+A3sg+P1sg+Gen
seçeneklerim	seçenek+Noun+A3pl+P1sg+Nom
görüntülere	görüntü+Noun+A3pl+Pnon+Dat
alanınızı	alan+Noun+A3sg+P2pl+Acc
faydalıdır	fayda+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Pres+A3sg+Cop
kalitesini	kalite+Noun+A3sg+P3sg+Acc
ekrana	ekran+Noun+A3sg+Pnon+Dat
ekrandan	ekran+Noun+A3sg+Pnon+Abl
derinliği	derin+Adj^DB+Noun+Ness+A3sg+P3sg+Nom
ekranınızdaki	ekran+Noun+A3sg+P2pl+Loc^DB+Adj+Rel
penceresini	pencere+Noun+A3sg+P3sg+Acc
projektörünü	projektör+Noun+A3sg+P3sg+Acc
sunu	sunu+Noun+A3sg+Pnon+Nom
yöntemlerinden	yöntem+Noun+A3pl+P3sg+Abl
projektörü	projektör+Noun+A3sg+P3sg+Nom
projektörün	projektör+Noun+A3sg+Pnon+Gen
ofisiniz	ofis+Noun+A3sg+P2pl+Nom
konferans	konferans+Noun+A3sg+Pnon+Nom
projektörle	projektör+Noun+A3sg+Pnon+Ins
sunuyu	sunu+Noun+A3sg+Pnon+Acc
donanımın	donanım+Noun+A3sg+Pnon+Gen
eksikliği	eksik+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P3sg+Nom
hızlıdır	hız+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Pres+A3sg+Cop
çocuklarınız	çocuk+Noun+A3pl+P2pl+Nom
bildirimlerinin	bildirim+Noun+A3pl+P3sg+Gen
resmini	resim+Noun+A3sg+P3sg+Acc
ofisinizin	ofis+Noun+A3sg+P2pl+Gen
belgelerinizi	belge+Noun+A3pl+P2pl+Acc
iletisine	ileti+Noun+A3sg+P3sg+Dat
yordamlar	yordam+Noun+A3pl+Pnon+Nom
notun	not+Noun+A3sg+Pnon+Gen
çizgilerinin	çizgi+Noun+A3pl+P3sg+Gen
renklerinin	renk+Noun+A3pl+P3sg+Gen
boyutta	boyut+Noun+A3sg+Pnon+Loc
kaleminizi	kalem+Noun+A3sg+P2pl+Acc
notunuzun	not+Noun+A3sg+P2pl+Gen
doğrultuda	doğrultu+Noun+A3sg+Pnon+Loc
klavyede	klavye+Noun+A3sg+Pnon+Loc
yazarken	yazar+Noun+A3sg+Pnon+Nom^DB+Verb+Zero^DB+Adverb+While
kaleminizde	kalem+Noun+A3sg+P2pl+Loc
genişliğin	geniş+Adj^DB+Noun+Ness+A3sg+Pnon+Gen
orantılı	orantı+Noun+A3sg+Pnon+Nom^DB+Adj+With
programdaki	program+Noun+A3sg+Pnon+Loc^DB+Adj+Rel
şablonu	şablon+Noun+A3sg+P3sg+Nom
şablonun	şablon+Noun+A3sg+Pnon+Gen
bayraklı	bayrak+Noun+A3sg+Pnon+Nom^DB+Adj+With
notların	not+Noun+A3pl+Pnon+Gen
boyutlu	boyut+Noun+A3sg+Pnon+Nom^DB+Adj+With
görüntüleri	görüntü+Noun+A3pl+Pnon+Acc
metninizi	metin+Noun+A3sg+P2pl+Acc
sonlarını	son+Noun+A3pl+P3sg+Acc
koru	koru+Noun+A3sg+Pnon+Nom
gövdesinde	gövde+Noun+A3sg+P3sg+Loc
kalınlığı	kalın+Adj^DB+Noun+Ness+A3sg+P3sg+Nom
uç	uç+Noun+A3sg+Pnon+Nom
daire	daire+Noun+A3sg+Pnon+Nom
çizin	çizi+Adj^DB+Noun+Zero+A3sg+P2sg+Nom
mürekkebin	mürekkep+Noun+A3sg+Pnon+Gen
resimler	resim+Noun+A3pl+Pnon+Nom
bayraklar	bayrak+Noun+A3pl+Pnon+Nom
kaleminizin	kalem+Noun+A3sg+P2pl+Gen
kurşun	kurşun+Noun+A3sg+Pnon+Nom
kalemlerin	kalem+Noun+A3pl+Pnon+Gen
silgisine	silgi+Noun+A3sg+P3sg+Dat
nottaki	not+Noun+A3sg+Pnon+Loc^DB+Adj+Rel
hareketini	hareket+Noun+A3sg+P3sg+Acc
kalem	kalem+Noun+A3sg+Pnon+Nom
panelinde	panel+Noun+A3sg+P3sg+Loc
tuşa	tuş+Noun+A3sg+Pnon+Dat
oktur	ok+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
grafikteki	grafik+Noun+A3sg+Pnon+Loc^DB+Adj+Rel
çizelge	çizelge+Noun+A3sg+Pnon+Nom
personeli	personel+Noun+A3sg+P3sg+Nom
değerle	değer+Noun+A3sg+Pnon+Ins
bölgeyi	bölge+Noun+A3sg+Pnon+Acc
veriniz	veri+Noun+A3sg+P2pl+Nom
filre	filr+Noun+A3sg+Pnon+Dat
ekseninde	eksen+Noun+A3sg+P3sg+Loc
filtrelerinize	filtre+Noun+A3pl+P2pl+Dat
bağımsızdırlar	bağımsız+Adj^DB+Verb+Zero+Pres+A3pl+Cop
sonucunu	sonuç+Noun+A3sg+P3sg+Acc
ayarlarınız	ayar+Noun+A3pl+P2pl+Nom
yöntemiyle	yöntem+Noun+A3sg+P3sg+Ins
filtreyle	filtre+Noun+A3sg+Pnon+Ins
verilerle	veri+Noun+A3pl+Pnon+Ins
komutun	komut+Noun+A3sg+Pnon+Gen
komutlarla	komut+Noun+A3pl+Pnon+Ins
konularını	konu+Noun+A3pl+P3sg+Acc
menülerini	menü+Noun+A3pl+P3sg+Acc
detay	detay+Noun+A3sg+Pnon+Nom
tuşu	tuş+Noun+A3sg+Pnon+Acc
çubuklarını	çubuk+Noun+A3pl+P3pl+Acc
kutusundan	kutu+Noun+A3sg+P3sg+Abl
seçimine	seçim+Noun+A3sg+P3sg+Dat
okunu	ok+Noun+A3sg+P3sg+Acc
gölgeli	gölge+Noun+A3sg+Pnon+Nom^DB+Adj+With
seçimden	seçim+Noun+A3sg+Pnon+Abl
tekli	tek+Adj^DB+Noun+Zero+A3sg+Pnon+Nom^DB+Adj+With
uzunsa	uzun+Adj^DB+Verb+Zero+Cond+A3sg
yükseklik	yüksek+Adj^DB+Noun+Ness+A3sg+Pnon+Nom
piksel	piksel+Noun+A3sg+Pnon+Nom
kenarlığının	kenar+Adj^DB+Noun+Ness+A3sg+P3sg+Gen
sınırlarını	sınır+Noun+A3pl+P3sg+Acc
genişliğinin	genişlik+Noun+A3sg+P3sg+Gen
boyuta	boyut+Noun+A3sg+Pnon+Dat
kenarlığını	kenar+Adj^DB+Noun+Ness+A3sg+P3sg+Acc
örneklerin	örnek+Noun+A3pl+Pnon+Gen
toplamlara	toplam+Noun+A3pl+Pnon+Dat
öğelerinden	öğe+Noun+A3pl+P3sg+Abl
boştur	boş+Adj^DB+Verb+Zero+Pres+A3sg+Cop
stil	stil+Noun+A3sg+Pnon+Nom
dili	dil+Noun+A3sg+P3sg+Nom
klavyesinde	klavye+Noun+A3sg+P3sg+Loc
tuşlar	tuş+Noun+A3pl+Pnon+Nom
nötr	nötr+Adj
renktir	renk+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
topu	top+Noun+A3sg+P3sg+Nom
puan	puan+Noun+A3sg+Pnon+Nom
aygıtımda	aygıt+Noun+A3sg+P1sg+Loc
aygıtımdaki	aygıt+Noun+A3sg+P1sg+Loc^DB+Adj+Rel
aygıtınıza	aygıt+Noun+A3sg+P2pl+Dat
aygıtınızdan	aygıt+Noun+A3sg+P2pl+Abl
aracın	araç+Noun+A3sg+Pnon+Gen
bilgisayarım	bilgisayar+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
etikete	etiket+Noun+A3sg+Pnon+Dat
resimlerinize	resim+Noun+A3pl+P2pl+Dat
altyazı	altyazı+Noun+A3sg+Pnon+Nom
etiketlerle	etiket+Noun+A3pl+Pnon+Ins
resmin	resim+Noun+A3sg+Pnon+Gen
kameralar	kamera+Noun+A3pl+Pnon+Nom
kameradan	kamera+Noun+A3sg+Pnon+Abl
diliminde	dilim+Noun+A3sg+P3sg+Loc
tutarsızlıklar	tutar+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Noun+Ness+A3pl+Pnon+Nom
resimleriniz	resim+Noun+A3pl+P2pl+Nom
kameranız	kamera+Noun+A3sg+P2pl+Nom
saatle	saat+Noun+A3sg+Pnon+Ins
slaytlardaki	slayt+Noun+A3pl+Pnon+Loc^DB+Adj+Rel
etikette	etiket+Noun+A3sg+Pnon+Loc
videolarınızı	video+Noun+A3pl+P2pl+Acc
videoları	video+Noun+A3pl+P3sg+Nom
talimatları	talimat+Noun+A3pl+P3sg+Nom
halinin	hal+Noun+A3sg+P3sg+Gen
kameranızda	kamera+Noun+A3sg+P2pl+Loc
videolar	video+Noun+A3pl+Pnon+Nom
kameranızdan	kamera+Noun+A3sg+P2pl+Abl
eylemdir	eylem+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
kameranızın	kamera+Noun+A3sg+P2pl+Gen
pilinden	pil+Noun+A3sg+P3sg+Abl
kişide	kişi+Noun+A3sg+Pnon+Loc
gövdelerini	gövde+Noun+A3pl+P3sg+Acc
üstbilgilerini	üstbilgi+Noun+A3pl+P3sg+Acc
üstbilgilerinin	üstbilgi+Noun+A3pl+P3sg+Gen
numaranızı	numara+Noun+A3sg+P2pl+Acc
kartlarınızı	kart+Noun+A3pl+P2pl+Acc
iletilerine	ileti+Noun+A3pl+P3sg+Dat
sorunlarına	sorun+Noun+A3pl+P3sg+Dat
bildirimini	bildirim+Noun+A3sg+P3sg+Acc
raporları	rapor+Noun+A3pl+P3sg+Nom
boyutları	boyut+Noun+A3pl+Pnon+Acc
işlemde	işlem+Noun+A3sg+Pnon+Loc
tümünün	tümü+Pron+Quant+A3pl+P3pl+Gen
özelliğinin	özellik+Noun+A3sg+P3sg+Gen
dıştaki	dış+Noun+A3sg+Pnon+Loc^DB+Adj+Rel
sahipse	sahip+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A3sg
personel	personel+Noun+A3sg+Pnon+Nom
elemanlarına	eleman+Noun+A3pl+P3sg+Dat
ürünler	ürün+Noun+A3pl+Pnon+Nom
elemanları	eleman+Noun+A3pl+P3sg+Nom
elemanı	eleman+Noun+A3sg+P3sg+Nom
düşükse	düşük+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A3sg
kartınıza	kart+Noun+A3sg+P2pl+Dat
aygıtlardan	aygıt+Noun+A3pl+Pnon+Abl
aygıtlarının	aygıt+Noun+A3pl+P3sg+Gen
kartında	kart+Noun+A3sg+P3sg+Loc
içerikle	içerik+Noun+A3sg+Pnon+Ins
gizliliğinizi	giz+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Noun+Ness+A3sg+P2pl+Acc
güvenliğinizi	güven+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P2pl+Acc
special	special+Noun+A3sg+Pnon+Nom
simgelerini	simge+Noun+A3pl+P3sg+Acc
paragrafı	paragraf+Noun+A3sg+Pnon+Acc
girintileyebilirim	girintileyebilir+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
belgenize	belge+Noun+A3sg+P2pl+Dat
dosyanızın	dosya+Noun+A3sg+P2pl+Gen
kartıdır	kart+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
kartlarının	kart+Noun+A3pl+P3sg+Gen
yönlüdür	yön+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Pres+A3sg+Cop
kasasını	kasa+Noun+A3sg+P3sg+Acc
kablosunun	kablo+Noun+A3sg+P3sg+Gen
yuvayı	yuva+Noun+A3sg+Pnon+Acc
statik	statik+Adj
elektrikten	elektrik+Noun+A3sg+Pnon+Abl
kartta	kart+Noun+A3sg+Pnon+Loc
yerleşikse	yerleşik+Adj^DB+Verb+Zero+Cond+A3sg
kartını	kart+Noun+A3sg+P3sg+Acc
karta	kart+Noun+A3sg+Pnon+Dat
dakikanızı	dakika+Noun+A3sg+P2pl+Acc
yuvanın	yuva+Noun+A3sg+Pnon+Gen
kartındaki	kart+Noun+A3sg+P3sg+Loc^DB+Adj+Rel
iğneleri	iğne+Noun+A3pl+P3sg+Nom
yuvayla	yuva+Noun+A3sg+Pnon+Ins
hizaya	hiza+Noun+A3sg+Pnon+Dat
yuvada	yuva+Noun+A3sg+Pnon+Loc
iğneler	iğne+Noun+A3pl+Pnon+Nom
yuvasındaki	yuva+Noun+A3sg+P3sg+Loc^DB+Adj+Rel
iğnelerle	iğne+Noun+A3pl+Pnon+Ins
çerçeveyi	çerçeve+Noun+A3sg+Pnon+Acc
disklerini	disk+Noun+A3pl+P3pl+Acc
şekillerde	şekil+Noun+A3pl+Pnon+Loc
düğmelerinizin	düğme+Noun+A3pl+P2pl+Gen
tekerleğinin	tekerlek+Noun+A3sg+P3sg+Gen
çizgide	çizgi+Noun+A3sg+Pnon+Loc
uzaklığa	uzaklık+Noun+A3sg+Pnon+Dat
vezir	vezir+Noun+A3sg+Pnon+Nom
ordunuzun	ordu+Noun+A3sg+P2pl+Gen
taşıdır	taş+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
sıranızı	sıra+Noun+A3sg+P2pl+Acc
piyonu	piyon+Noun+A3sg+P3sg+Nom
rakibinizin	rakip+Noun+A3sg+P2pl+Gen
ordusunun	ordu+Noun+A3sg+P3sg+Gen
kale	kale+Noun+A3sg+Pnon+Nom
terfi	terfi+Noun+A3sg+Pnon+Nom
ordunuzdaki	ordu+Noun+A3sg+P2pl+Loc^DB+Adj+Rel
stratejik	stratejik+Adj
oyunlarınıza	oyun+Noun+A3pl+P2pl+Dat
kutusundadır	kutu+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Pres+A3sg+Cop
bilgisayarlarıyla	bilgisayar+Noun+A3pl+P3sg+Ins
etkileşim	etkileşim+Noun+A3sg+Pnon+Nom
önlem	önlem+Noun+A3sg+Pnon+Nom
önlemlerle	önlem+Noun+A3pl+Pnon+Ins
solda	sol+Noun+A3sg+Pnon+Loc
kartların	kart+Noun+A3pl+Pnon+Gen
kartla	kart+Noun+A3sg+Pnon+Ins
oyuncu	oyuncu+Noun+A3sg+Pnon+Nom
kartlarla	kart+Noun+A3pl+Pnon+Ins
yığınından	yığın+Noun+A3sg+P3sg+Abl
açıksa	açık+Adj^DB+Verb+Zero+Cond+A3sg
yığınında	yığın+Noun+A3sg+P3sg+Loc
kırmızının	kırmız+Noun+A3sg+P3sg+Gen
yığınlarıdır	yığın+Noun+A3pl+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
serinin	seri+Noun+A3sg+Pnon+Gen
hamleler	hamle+Noun+A3pl+Pnon+Nom
oyunculu	oyuncu+Noun+A3sg+Pnon+Nom^DB+Adj+With
güçte	güç+Noun+A3sg+Pnon+Loc
talepler	talep+Noun+A3pl+Pnon+Nom
bilgisayarsa	bilgisayar+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A3sg
oyunla	oyun+Noun+A3sg+Pnon+Ins
performansla	performans+Noun+A3sg+Pnon+Ins
adımlarını	adım+Noun+A3pl+P3sg+Acc
sürücülerinden	sürücü+Noun+A3pl+P3sg+Abl
donanımınıza	donanım+Noun+A3sg+P2pl+Dat
çubuğunuzu	çubuk+Noun+A3sg+P2pl+Acc
kareyi	kare+Noun+A3sg+Pnon+Acc
karede	kare+Noun+A3sg+Pnon+Loc
mayın	mayın+Noun+A3sg+Pnon+Nom
karenin	kare+Noun+A3sg+Pnon+Gen
diskete	disket+Noun+A3sg+Pnon+Dat
kitaplıklarda	kitap+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3pl+Pnon+Loc
kitaplığınızda	kitap+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P2pl+Loc
ağınızın	ağ+Noun+A3sg+P2pl+Gen
ortaktan	ortak+Noun+A3sg+Pnon+Abl
özele	özel+Adj^DB+Noun+Zero+A3sg+Pnon+Dat
aygıtınızda	aygıt+Noun+A3sg+P2pl+Loc
aygıttaki	aygıt+Noun+A3sg+Pnon+Loc^DB+Adj+Rel
aygıtta	aygıt+Noun+A3sg+Pnon+Loc
kalite	kalite+Noun+A3sg+Pnon+Nom
