hafta	hafta+Noun+A3sg+Pnon+Nom
filtre	filtre+Noun+A3sg+Pnon+Nom
spor	spor+Noun+A3sg+Pnon+Nom
veritabanı	veritabanı+Noun+A3sg+P3sg+Nom
uygulama	uygulama+Noun+A3sg+Pnon+Nom
video	video+Noun+A3sg+Pnon+Nom
grafik	grafik+Noun+A3sg+Pnon+Nom
artı	artı+Noun+A3sg+Pnon+Nom
eksi	eksi+Noun+A3sg+Pnon+Nom
hiyerarşi	hiyerarşi+Noun+A3sg+Pnon+Nom
çevrimdışı	çevrimdışı+Noun+A3sg+P3sg+Nom
x	x+Noun+A3sg+Pnon+Nom
performans	performans+Noun+A3sg+Pnon+Nom
yazılım	yazılım+Noun+A3sg+Pnon+Nom
sürüm	sürüm+Noun+A3sg+Pnon+Nom
e	e+Noun+A3sg+Pnon+Nom
işletim	işletim+Noun+A3sg+Pnon+Nom
tünel	tünel+Noun+A3sg+Pnon+Nom
trafik	trafik+Noun+A3sg+Pnon+Nom
elektrik	elektrik+Noun+A3sg+Pnon+Nom
sürücü	sürücü+Noun+A3sg+Pnon+Nom
sertifika	sertifika+Noun+A3sg+Pnon+Nom
özne	özne+Noun+A3sg+Pnon+Nom
mekanizma	mekanizma+Noun+A3sg+Pnon+Nom
kapsam	kapsam+Noun+A3sg+Pnon+Nom
aygıt	aygıt+Noun+A3sg+Pnon+Nom
dolmuş	dolmuş+Noun+A3sg+Pnon+Nom
cscript	cscript+Noun+A3sg+Pnon+Nom
ipsec	ipsec+Noun+A3sg+Pnon+Nom
kapatma	kapatma+Noun+A3sg+Pnon+Nom
matematik	matematik+Noun+A3sg+Pnon+Nom
yoksaymak	yoksaymak+Noun+A3sg+Pnon+Nom
şov	şov+Noun+A3sg+Pnon+Nom
donanım	donanım+Noun+A3sg+Pnon+Nom
doc	doc+Noun+A3sg+Pnon+Nom
txt	txt+Noun+A3sg+Pnon+Nom
hesabıyle	hesabıyle+Noun+A3sg+Pnon+Nom
faks	faks+Noun+A3sg+Pnon+Nom
ekran	ekran+Noun+A3sg+Pnon+Nom
monitör	monitör+Noun+A3sg+Pnon+Nom
slayt	slayt+Noun+A3sg+Pnon+Nom
park	park+Noun+A3sg+Pnon+Nom
ağım	ağım+Noun+A3sg+Pnon+Nom
ayraç	ayraç+Noun+A3sg+Pnon+Nom
taşınmaz	taşınmaz+Noun+A3sg+Pnon+Nom
telefon	telefon+Noun+A3sg+Pnon+Nom
huni	huni+Noun+A3sg+Pnon+Nom
flash	flash+Noun+A3sg+Pnon+Nom
tasarruf	tasarruf+Noun+A3sg+Pnon+Nom
envanter	envanter+Noun+A3sg+Pnon+Nom
tenis	tenis+Noun+A3sg+Pnon+Nom
golf	golf+Noun+A3sg+Pnon+Nom
solucan	solucan+Noun+A3sg+Pnon+Nom
tif	tif+Noun+A3sg+Pnon+Nom
radyo	radyo+Noun+A3sg+Pnon+Nom
abone	abone+Noun+A3sg+Pnon+Nom
trigonometri	trigonometri+Noun+A3sg+Pnon+Nom
y	y+Noun+A3sg+Pnon+Nom
beta	beta+Noun+A3sg+Pnon+Nom
popülasyon	popülasyon+Noun+A3sg+Pnon+Nom
güvenirlik	güvenirlik+Noun+A3sg+Pnon+Nom
radyan	radyan+Noun+A3sg+Pnon+Nom
ambalaj	ambalaj+Noun+A3sg+Pnon+Nom
üs	üs+Noun+A3sg+Pnon+Nom
teyp	teyp+Noun+A3sg+Pnon+Nom
optik	optik+Noun+A3sg+Pnon+Nom
laboratuar	laboratuar+Noun+A3sg+Pnon+Nom
şube	şube+Noun+A3sg+Pnon+Nom
milisaniye	milisaniye+Noun+A3sg+Pnon+Nom
kilobayt	kilobayt+Noun+A3sg+Pnon+Nom
true	true+Noun+A3sg+Pnon+Nom
mikroişlemci	mikroişlemci+Noun+A3sg+Pnon+Nom
kurulum	kurulum+Noun+A3sg+Pnon+Nom
inf	inf+Noun+A3sg+Pnon+Nom
bant	bant+Noun+A3sg+Pnon+Nom
bilr	bilr+Noun+A3sg+Pnon+Nom
kapsüllemek	kapsüllemek+Noun+A3sg+Pnon+Nom
altyapı	altyapı+Noun+A3sg+Pnon+Nom
yorum	yorum+Noun+A3sg+Pnon+Nom
salise	salise+Noun+A3sg+Pnon+Nom
lisans	lisans+Noun+A3sg+Pnon+Nom
fatura	fatura+Noun+A3sg+Pnon+Nom
basın	basın+Noun+A3sg+Pnon+Nom
arabellek	arabellek+Noun+A3sg+Pnon+Nom
hasar	hasar+Noun+A3sg+Pnon+Nom
bakiye	bakiye+Noun+A3sg+Pnon+Nom
vbs	vbs+Noun+A3sg+Pnon+Nom
arşiv	arşiv+Noun+A3sg+Pnon+Nom
false	false+Noun+A3sg+Pnon+Nom
ataş	ataş+Noun+A3sg+Pnon+Nom
dolgu	dolgu+Noun+A3sg+Pnon+Nom
girinti	girinti+Noun+A3sg+Pnon+Nom
parantez	parantez+Noun+A3sg+Pnon+Nom
gözatmak	gözatmak+Noun+A3sg+Pnon+Nom
yayımcı	yayımcı+Noun+A3sg+Pnon+Nom
ünlem	ünlem+Noun+A3sg+Pnon+Nom
bd	bd+Noun+A3sg+Pnon+Nom
mevduat	mevduat+Noun+A3sg+Pnon+Nom
lognormal	lognormal+Noun+A3sg+Pnon+Nom
sapma	sapma+Noun+A3sg+Pnon+Nom
hipotez	hipotez+Noun+A3sg+Pnon+Nom
pmt	pmt+Noun+A3sg+Pnon+Nom
indirim	indirim+Noun+A3sg+Pnon+Nom
enflasyon	enflasyon+Noun+A3sg+Pnon+Nom
anapara	anapara+Noun+A3sg+Pnon+Nom
gd	gd+Noun+A3sg+Pnon+Nom
ölçer	ölçer+Noun+A3sg+Pnon+Nom
n	n+Noun+A3sg+Pnon+Nom
kartvizit	kartvizit+Noun+A3sg+Pnon+Nom
vcf	vcf+Noun+A3sg+Pnon+Nom
ics	ics+Noun+A3sg+Pnon+Nom
t	t+Noun+A3sg+Pnon+Nom
geribildirim	geribildirim+Noun+A3sg+Pnon+Nom
joker	joker+Noun+A3sg+Pnon+Nom
albüm	albüm+Noun+A3sg+Pnon+Nom
anket	anket+Noun+A3sg+Pnon+Nom
depozito	depozito+Noun+A3sg+Pnon+Nom
muhasebe	muhasebe+Noun+A3sg+Pnon+Nom
dikte	dikte+Noun+A3sg+Pnon+Nom
that	that+Noun+A3sg+Pnon+Nom
silgi	silgi+Noun+A3sg+Pnon+Nom
tablet	tablet+Noun+A3sg+Pnon+Nom
garanti	garanti+Noun+A3sg+Pnon+Nom
yaklayabilir	yaklayabilir+Noun+A3sg+Pnon+Nom
şarj	şarj+Noun+A3sg+Pnon+Nom
enerji	enerji+Noun+A3sg+Pnon+Nom
pili	pili+Noun+A3sg+Pnon+Nom
konferans	konferans+Noun+A3sg+Pnon+Nom
çizelge	çizelge+Noun+A3sg+Pnon+Nom
piksel	piksel+Noun+A3sg+Pnon+Nom
puan	puan+Noun+A3sg+Pnon+Nom
special	special+Noun+A3sg+Pnon+Nom
vezir	vezir+Noun+A3sg+Pnon+Nom
terfi	terfi+Noun+A3sg+Pnon+Nom
mayın	mayın+Noun+A3sg+Pnon+Nom
önizleme	önizleme+Noun+A3sg+Pnon+Nom
meta	meta+Noun+A3sg+Pnon+Nom
çizim	çizim+Noun+A3sg+Pnon+Nom
gözatmas	gözatmas+Noun+A3sg+Pnon+Nom
intranet	intranet+Noun+A3sg+Pnon+Nom
ayrım	ayrım+Noun+A3sg+Pnon+Nom
amortisman	amortisman+Noun+A3sg+Pnon+Nom
amorti	amorti+Noun+A3sg+Pnon+Nom
flaş	flaş+Noun+A3sg+Pnon+Nom
mezuniyet	mezuniyet+Noun+A3sg+Pnon+Nom
animasyon	animasyon+Noun+A3sg+Pnon+Nom
birleşik	birleşik+Noun+A3sg+Pnon+Nom
jpg	jpg+Noun+A3sg+Pnon+Nom
gif	gif+Noun+A3sg+Pnon+Nom
png	png+Noun+A3sg+Pnon+Nom
makro	makro+Noun+A3sg+Pnon+Nom
csv	csv+Noun+A3sg+Pnon+Nom
mount	mount+Noun+A3sg+Pnon+Nom
saldırgan	saldırgan+Noun+A3sg+Pnon+Nom
bayt	bayt+Noun+A3sg+Pnon+Nom
bağıntı	bağıntı+Noun+A3sg+Pnon+Nom
yayın	yayın+Noun+A3sg+Pnon+Nom
ins	ins+Noun+A3sg+Pnon+Nom
keser	keser+Noun+A3sg+Pnon+Nom
servis	servis+Noun+A3sg+Pnon+Nom
ticaret	ticaret+Noun+A3sg+Pnon+Nom
döngü	döngü+Noun+A3sg+Pnon+Nom
arşivci	arşivci+Noun+A3sg+Pnon+Nom
üçgen	üçgen+Noun+A3sg+Pnon+Nom
yoksayılır	yoksayılır+Noun+A3sg+Pnon+Nom
kızılötesi	kızılötesi+Noun+A3sg+P3sg+Nom
fok	fok+Noun+A3sg+Pnon+Nom
protesto	protesto+Noun+A3sg+Pnon+Nom
lirik	lirik+Noun+A3sg+Pnon+Nom
internet	internet+Noun+A3sg+Pnon+Nom
tango	tango+Noun+A3sg+Pnon+Nom
katliam	katliam+Noun+A3sg+Pnon+Nom
boykot	boykot+Noun+A3sg+Pnon+Nom
sivil	sivil+Noun+A3sg+Pnon+Nom
propaganda	propaganda+Noun+A3sg+Pnon+Nom
bağış	bağış+Noun+A3sg+Pnon+Nom
rekor	rekor+Noun+A3sg+Pnon+Nom
ihracat	ihracat+Noun+A3sg+Pnon+Nom
reklam	reklam+Noun+A3sg+Pnon+Nom
eylemci	eylemci+Noun+A3sg+Pnon+Nom
balina	balina+Noun+A3sg+Pnon+Nom
isabet	isabet+Noun+A3sg+Pnon+Nom
malum	malum+Noun+A3sg+Pnon+Nom
found	found+Noun+A3sg+Pnon+Nom
my	my+Noun+A3sg+Pnon+Nom
love	love+Noun+A3sg+Pnon+Nom
çeltik	çeltik+Noun+A3sg+Pnon+Nom
turkuvaz	turkuvaz+Noun+A3sg+Pnon+Nom
vişneçürüğü	vişneçürüğü+Noun+A3sg+P3sg+Nom
fesleğen	fesleğen+Noun+A3sg+Pnon+Nom
samısak	samısak+Noun+A3sg+Pnon+Nom
zeytinyağı	zeytinyağı+Noun+A3sg+P3sg+Nom
müzisyen	müzisyen+Noun+A3sg+Pnon+Nom
pesto	pesto+Noun+A3sg+Pnon+Nom
fıstık	fıstık+Noun+A3sg+Pnon+Nom
sarmısak	sarmısak+Noun+A3sg+Pnon+Nom
karabiber	karabiber+Noun+A3sg+Pnon+Nom
patlıcan	patlıcan+Noun+A3sg+Pnon+Nom
rakle	rakle+Noun+A3sg+Pnon+Nom
domates	domates+Noun+A3sg+Pnon+Nom
klakson	klakson+Noun+A3sg+Pnon+Nom
kuşkonmaz	kuşkonmaz+Noun+A3sg+Pnon+Nom
rizotto	rizotto+Noun+A3sg+Pnon+Nom
armanyak	armanyak+Noun+A3sg+Pnon+Nom
zirve	zirve+Noun+A3sg+Pnon+Nom
doğa	doğa+Noun+A3sg+Pnon+Nom
buzul	buzul+Noun+A3sg+Pnon+Nom
ant	ant+Noun+A3sg+Pnon+Nom
perşembe	perşembe+Noun+A3sg+Pnon+Nom
ekip	ekip+Noun+A3sg+Pnon+Nom
şerpa	şerpa+Noun+A3sg+Pnon+Nom
zatürree	zatürree+Noun+A3sg+Pnon+Nom
turist	turist+Noun+A3sg+Pnon+Nom
maske	maske+Noun+A3sg+Pnon+Nom
şöhret	şöhret+Noun+A3sg+Pnon+Nom
ekonomi	ekonomi+Noun+A3sg+Pnon+Nom
süper	süper+Noun+A3sg+Pnon+Nom
ajans	ajans+Noun+A3sg+Pnon+Nom
çete	çete+Noun+A3sg+Pnon+Nom
sinema	sinema+Noun+A3sg+Pnon+Nom
müze	müze+Noun+A3sg+Pnon+Nom
bangır	bangır+Noun+A3sg+Pnon+Nom
halay	halay+Noun+A3sg+Pnon+Nom
lahmacun	lahmacun+Noun+A3sg+Pnon+Nom
taşıt	taşıt+Noun+A3sg+Pnon+Nom
benzin	benzin+Noun+A3sg+Pnon+Nom
akaryakıt	akaryakıt+Noun+A3sg+Pnon+Nom
kuzey	kuzey+Noun+A3sg+Pnon+Nom
direksiyon	direksiyon+Noun+A3sg+Pnon+Nom
fren	fren+Noun+A3sg+Pnon+Nom
otobüs	otobüs+Noun+A3sg+Pnon+Nom
takograf	takograf+Noun+A3sg+Pnon+Nom
geceyarısı	geceyarısı+Noun+A3sg+P3sg+Nom
motel	motel+Noun+A3sg+Pnon+Nom
fıkra	fıkra+Noun+A3sg+Pnon+Nom
mail	mail+Noun+A3sg+Pnon+Nom
sığırcık	sığırcık+Noun+A3sg+Pnon+Nom
buzdolabı	buzdolabı+Noun+A3sg+P3sg+Nom
çimento	çimento+Noun+A3sg+Pnon+Nom
komünist	komünist+Noun+A3sg+Pnon+Nom
tedavül	tedavül+Noun+A3sg+Pnon+Nom
imtina	imtina+Noun+A3sg+Pnon+Nom
terörist	terörist+Noun+A3sg+Pnon+Nom
derman	derman+Noun+A3sg+Pnon+Nom
alışveriş	alışveriş+Noun+A3sg+Pnon+Nom
vize	vize+Noun+A3sg+Pnon+Nom
tanıtım	tanıtım+Noun+A3sg+Pnon+Nom
coğrafya	coğrafya+Noun+A3sg+Pnon+Nom
şifa	şifa+Noun+A3sg+Pnon+Nom
euro	euro+Noun+A3sg+Pnon+Nom
havalimanı	havalimanı+Noun+A3sg+P3sg+Nom
taksi	taksi+Noun+A3sg+Pnon+Nom
havaalanı	havaalanı+Noun+A3sg+P3sg+Nom
ihale	ihale+Noun+A3sg+Pnon+Nom
hpark	hpark+Noun+A3sg+Pnon+Nom
fiyasko	fiyasko+Noun+A3sg+Pnon+Nom
fay	fay+Noun+A3sg+Pnon+Nom
taahhüt	taahhüt+Noun+A3sg+Pnon+Nom
soft	soft+Noun+A3sg+Pnon+Nom
finanse	finanse+Noun+A3sg+Pnon+Nom
kasım	kasım+Noun+A3sg+Pnon+Nom
tıs	tıs+Noun+A3sg+Pnon+Nom
ilave	ilave+Noun+A3sg+Pnon+Nom
tekstil	tekstil+Noun+A3sg+Pnon+Nom
ciklet	ciklet+Noun+A3sg+Pnon+Nom
saksafon	saksafon+Noun+A3sg+Pnon+Nom
müzayede	müzayede+Noun+A3sg+Pnon+Nom
padişah	padişah+Noun+A3sg+Pnon+Nom
broş	broş+Noun+A3sg+Pnon+Nom
konsolos	konsolos+Noun+A3sg+Pnon+Nom
ritm	ritm+Noun+A3sg+Pnon+Nom
marketing	marketing+Noun+A3sg+Pnon+Nom
laborant	laborant+Noun+A3sg+Pnon+Nom
rehin	rehin+Noun+A3sg+Pnon+Nom
meme	meme+Noun+A3sg+Pnon+Nom
mm	mm+Noun+A3sg+Pnon+Nom
anaokulu	anaokulu+Noun+A3sg+P3sg+Nom
ilköğretim	ilköğretim+Noun+A3sg+Pnon+Nom
kargaşa	kargaşa+Noun+A3sg+Pnon+Nom
sulh	sulh+Noun+A3sg+Pnon+Nom
menzil	menzil+Noun+A3sg+Pnon+Nom
finans	finans+Noun+A3sg+Pnon+Nom
rezervasyon	rezervasyon+Noun+A3sg+Pnon+Nom
sendikasyon	sendikasyon+Noun+A3sg+Pnon+Nom
çalkantı	çalkantı+Noun+A3sg+Pnon+Nom
sendika	sendika+Noun+A3sg+Pnon+Nom
kulis	kulis+Noun+A3sg+Pnon+Nom
vesile	vesile+Noun+A3sg+Pnon+Nom
müteahhit	müteahhit+Noun+A3sg+Pnon+Nom
iskan	iskan+Noun+A3sg+Pnon+Nom
hibe	hibe+Noun+A3sg+Pnon+Nom
mafya	mafya+Noun+A3sg+Pnon+Nom
rüşvet	rüşvet+Noun+A3sg+Pnon+Nom
haziran	haziran+Noun+A3sg+Pnon+Nom
baskın	baskın+Noun+A3sg+Pnon+Nom
çuval	çuval+Noun+A3sg+Pnon+Nom
rutubet	rutubet+Noun+A3sg+Pnon+Nom
çarkçıbaşı	çarkçıbaşı+Noun+A3sg+Pnon+Nom
mukavemet	mukavemet+Noun+A3sg+Pnon+Nom
kaynakçı	kaynakçı+Noun+A3sg+Pnon+Nom
kilometrekare	kilometrekare+Noun+A3sg+Pnon+Nom
ekvator	ekvator+Noun+A3sg+Pnon+Nom
ihtilal	ihtilal+Noun+A3sg+Pnon+Nom
astsubay	astsubay+Noun+A3sg+Pnon+Nom
konsey	konsey+Noun+A3sg+Pnon+Nom
kene	kene+Noun+A3sg+Pnon+Nom
deprem	deprem+Noun+A3sg+Pnon+Nom
zam	zam+Noun+A3sg+Pnon+Nom
göçük	göçük+Noun+A3sg+Pnon+Nom
işmerkezi	işmerkezi+Noun+A3sg+P3sg+Nom
müfettiş	müfettiş+Noun+A3sg+Pnon+Nom
bozguncu	bozguncu+Noun+A3sg+Pnon+Nom
rüçhan	rüçhan+Noun+A3sg+Pnon+Nom
tuvale	tuvale+Noun+A3sg+Pnon+Nom
yılsonu	yılsonu+Noun+A3sg+Pnon+Nom
hasret	hasret+Noun+A3sg+Pnon+Nom
tatbik	tatbik+Noun+A3sg+Pnon+Nom
müzakere	müzakere+Noun+A3sg+Pnon+Nom
beddua	beddua+Noun+A3sg+Pnon+Nom
peşkeş	peşkeş+Noun+A3sg+Pnon+Nom
züğürt	züğürt+Noun+A3sg+Pnon+Nom
rakı	rakı+Noun+A3sg+Pnon+Nom
ızgara	ızgara+Noun+A3sg+Pnon+Nom
soğan	soğan+Noun+A3sg+Pnon+Nom
fasulye	fasulye+Noun+A3sg+Pnon+Nom
tahsis	tahsis+Noun+A3sg+Pnon+Nom
izah	izah+Noun+A3sg+Pnon+Nom
siyaset	siyaset+Noun+A3sg+Pnon+Nom
dinci	dinci+Noun+A3sg+Pnon+Nom
partizan	partizan+Noun+A3sg+Pnon+Nom
müsteşar	müsteşar+Noun+A3sg+Pnon+Nom
dayanışma	dayanışma+Noun+A3sg+Pnon+Nom
km	km+Noun+A3sg+Pnon+Nom
donnnn	donnnn+Noun+A3sg+Pnon+Nom
dank	dank+Noun+A3sg+Pnon+Nom
dankkk	dankkk+Noun+A3sg+Pnon+Nom
ciztakkk	ciztakkk+Noun+A3sg+Pnon+Nom
gasp	gasp+Noun+A3sg+Pnon+Nom
senfoni	senfoni+Noun+A3sg+Pnon+Nom
armoni	armoni+Noun+A3sg+Pnon+Nom
koordinasyon	koordinasyon+Noun+A3sg+Pnon+Nom
mutabakat	mutabakat+Noun+A3sg+Pnon+Nom
çığır	çığır+Noun+A3sg+Pnon+Nom
imar	imar+Noun+A3sg+Pnon+Nom
başkanlık	başkanlık+Noun+A3sg+Pnon+Nom
jest	jest+Noun+A3sg+Pnon+Nom
toplusözleşme	toplusözleşme+Noun+A3sg+Pnon+Nom
komisyon	komisyon+Noun+A3sg+Pnon+Nom
stard	stard+Noun+A3sg+Pnon+Nom
kruvaziyer	kruvaziyer+Noun+A3sg+Pnon+Nom
kongre	kongre+Noun+A3sg+Pnon+Nom
pilot	pilot+Noun+A3sg+Pnon+Nom
ithal	ithal+Noun+A3sg+Pnon+Nom
teminat	teminat+Noun+A3sg+Pnon+Nom
mevzuat	mevzuat+Noun+A3sg+Pnon+Nom
tanzim	tanzim+Noun+A3sg+Pnon+Nom
tahliye	tahliye+Noun+A3sg+Pnon+Nom
dalgıç	dalgıç+Noun+A3sg+Pnon+Nom
kauçuk	kauçuk+Noun+A3sg+Pnon+Nom
ampul	ampul+Noun+A3sg+Pnon+Nom
kaval	kaval+Noun+A3sg+Pnon+Nom
omurga	omurga+Noun+A3sg+Pnon+Nom
hızar	hızar+Noun+A3sg+Pnon+Nom
teşhis	teşhis+Noun+A3sg+Pnon+Nom
gümrük	gümrük+Noun+A3sg+Pnon+Nom
sağcı	sağcı+Noun+A3sg+Pnon+Nom
lider	lider+Noun+A3sg+Pnon+Nom
konser	konser+Noun+A3sg+Pnon+Nom
mahşer	mahşer+Noun+A3sg+Pnon+Nom
fenomen	fenomen+Noun+A3sg+Pnon+Nom
konvoy	konvoy+Noun+A3sg+Pnon+Nom
firar	firar+Noun+A3sg+Pnon+Nom
flama	flama+Noun+A3sg+Pnon+Nom
zeybreak	zeybreak+Noun+A3sg+Pnon+Nom
tim	tim+Noun+A3sg+Pnon+Nom
çevirmen	çevirmen+Noun+A3sg+Pnon+Nom
astım	astım+Noun+A3sg+Pnon+Nom
maslahatgüzar	maslahatgüzar+Noun+A3sg+Pnon+Nom
menemen	menemen+Noun+A3sg+Pnon+Nom
döküntü	döküntü+Noun+A3sg+Pnon+Nom
tropikal	tropikal+Noun+A3sg+Pnon+Nom
naylon	naylon+Noun+A3sg+Pnon+Nom
birkez	birkez+Noun+A3sg+Pnon+Nom
eko	eko+Noun+A3sg+Pnon+Nom
terapi	terapi+Noun+A3sg+Pnon+Nom
huş	huş+Noun+A3sg+Pnon+Nom
ihraç	ihraç+Noun+A3sg+Pnon+Nom
maksimum	maksimum+Noun+A3sg+Pnon+Nom
off	off+Noun+A3sg+Pnon+Nom
tonton	tonton+Noun+A3sg+Pnon+Nom
makam	makam+Noun+A3sg+Pnon+Nom
sebebiyet	sebebiyet+Noun+A3sg+Pnon+Nom
öngörü	öngörü+Noun+A3sg+Pnon+Nom
meteorolog	meteorolog+Noun+A3sg+Pnon+Nom
tansiyon	tansiyon+Noun+A3sg+Pnon+Nom
oksijen	oksijen+Noun+A3sg+Pnon+Nom
kanyon	kanyon+Noun+A3sg+Pnon+Nom
diyabet	diyabet+Noun+A3sg+Pnon+Nom
idrar	idrar+Noun+A3sg+Pnon+Nom
enfeksiyon	enfeksiyon+Noun+A3sg+Pnon+Nom
güzergah	güzergah+Noun+A3sg+Pnon+Nom
insülin	insülin+Noun+A3sg+Pnon+Nom
ulaşım	ulaşım+Noun+A3sg+Pnon+Nom
elektrolit	elektrolit+Noun+A3sg+Pnon+Nom
cami	cami+Noun+A3sg+Pnon+Nom
medrese	medrese+Noun+A3sg+Pnon+Nom
nane	nane+Noun+A3sg+Pnon+Nom
nargile	nargile+Noun+A3sg+Pnon+Nom
baklava	baklava+Noun+A3sg+Pnon+Nom
wa	wa+Noun+A3sg+Pnon+Nom
sikke	sikke+Noun+A3sg+Pnon+Nom
mozaik	mozaik+Noun+A3sg+Pnon+Nom
turunç	turunç+Noun+A3sg+Pnon+Nom
kayak	kayak+Noun+A3sg+Pnon+Nom
baby	baby+Noun+A3sg+Pnon+Nom
snowboard	snowboard+Noun+A3sg+Pnon+Nom
trekking	trekking+Noun+A3sg+Pnon+Nom
tabldot	tabldot+Noun+A3sg+Pnon+Nom
barbekü	barbekü+Noun+A3sg+Pnon+Nom
rafting	rafting+Noun+A3sg+Pnon+Nom
mesai	mesai+Noun+A3sg+Pnon+Nom
danış	danış+Noun+A3sg+Pnon+Nom
zihniyet	zihniyet+Noun+A3sg+Pnon+Nom
vatoz	vatoz+Noun+A3sg+Pnon+Nom
botanik	botanik+Noun+A3sg+Pnon+Nom
ağustos	ağustos+Noun+A3sg+Pnon+Nom
eylül	eylül+Noun+A3sg+Pnon+Nom
jackass	jackass+Noun+A3sg+Pnon+Nom
penguen	penguen+Noun+A3sg+Pnon+Nom
barı	barı+Noun+A3sg+Pnon+Nom
kolonyal	kolonyal+Noun+A3sg+Pnon+Nom
odalık	odalık+Noun+A3sg+Pnon+Nom
sauna	sauna+Noun+A3sg+Pnon+Nom
masaj	masaj+Noun+A3sg+Pnon+Nom
çınar	çınar+Noun+A3sg+Pnon+Nom
kaşar	kaşar+Noun+A3sg+Pnon+Nom
aza	aza+Noun+A3sg+Pnon+Nom
doyum	doyum+Noun+A3sg+Pnon+Nom
barınak	barınak+Noun+A3sg+Pnon+Nom
erozyon	erozyon+Noun+A3sg+Pnon+Nom
olta	olta+Noun+A3sg+Pnon+Nom
çipura	çipura+Noun+A3sg+Pnon+Nom
mırmır	mırmır+Noun+A3sg+Pnon+Nom
levrek	levrek+Noun+A3sg+Pnon+Nom
yengeç	yengeç+Noun+A3sg+Pnon+Nom
kertenkele	kertenkele+Noun+A3sg+Pnon+Nom
ikiz	ikiz+Noun+A3sg+Pnon+Nom
köle	köle+Noun+A3sg+Pnon+Nom
görkem	görkem+Noun+A3sg+Pnon+Nom
tahribat	tahribat+Noun+A3sg+Pnon+Nom
yazıt	yazıt+Noun+A3sg+Pnon+Nom
sunak	sunak+Noun+A3sg+Pnon+Nom
caretta	caretta+Noun+A3sg+Pnon+Nom
tilki	tilki+Noun+A3sg+Pnon+Nom
yem	yem+Noun+A3sg+Pnon+Nom
kaplıca	kaplıca+Noun+A3sg+Pnon+Nom
zeytin	zeytin+Noun+A3sg+Pnon+Nom
cip	cip+Noun+A3sg+Pnon+Nom
dönümlük	dönümlük+Noun+A3sg+Pnon+Nom
bisiklet	bisiklet+Noun+A3sg+Pnon+Nom
mikrolight	mikrolight+Noun+A3sg+Pnon+Nom
denizyolu	denizyolu+Noun+A3sg+P3sg+Nom
komuta	komuta+Noun+A3sg+Pnon+Nom
transfer	transfer+Noun+A3sg+Pnon+Nom
itfaiye	itfaiye+Noun+A3sg+Pnon+Nom
çadırkent	çadırkent+Noun+A3sg+Pnon+Nom
lojistik	lojistik+Noun+A3sg+Pnon+Nom
sarnıç	sarnıç+Noun+A3sg+Pnon+Nom
eldiven	eldiven+Noun+A3sg+Pnon+Nom
rağbet	rağbet+Noun+A3sg+Pnon+Nom
by	by+Noun+A3sg+Pnon+Nom
pass	pass+Noun+A3sg+Pnon+Nom
konfeksiyon	konfeksiyon+Noun+A3sg+Pnon+Nom
alçı	alçı+Noun+A3sg+Pnon+Nom
sünnet	sünnet+Noun+A3sg+Pnon+Nom
vana	vana+Noun+A3sg+Pnon+Nom
barfiks	barfiks+Noun+A3sg+Pnon+Nom
muhtar	muhtar+Noun+A3sg+Pnon+Nom
yeraltı	yeraltı+Noun+A3sg+P3sg+Nom
anekdot	anekdot+Noun+A3sg+Pnon+Nom
temsilcilik	temsilcilik+Noun+A3sg+Pnon+Nom
kırmızııı	kırmızııı+Noun+A3sg+Pnon+Nom
maviiii	maviiii+Noun+A3sg+Pnon+Nom
stüdyo	stüdyo+Noun+A3sg+Pnon+Nom
avam	avam+Noun+A3pl+Pnon+Nom
deformasyon	deformasyon+Noun+A3sg+Pnon+Nom
otomotiv	otomotiv+Noun+A3sg+Pnon+Nom
yedekparça	yedekparça+Noun+A3sg+Pnon+Nom
termos	termos+Noun+A3sg+Pnon+Nom
motorin	motorin+Noun+A3sg+Pnon+Nom
oto	oto+Noun+A3sg+Pnon+Nom
scooter	scooter+Noun+A3sg+Pnon+Nom
scooterlar	scooterlar+Noun+A3sg+Pnon+Nom
lojman	lojman+Noun+A3sg+Pnon+Nom
şenlik	şenlik+Noun+A3sg+Pnon+Nom
hafıza	hafıza+Noun+A3sg+Pnon+Nom
gıcık	gıcık+Noun+A3sg+Pnon+Nom
faşizm	faşizm+Noun+A3sg+Pnon+Nom
absürd	absürd+Noun+A3sg+Pnon+Nom
mazallah	mazallah+Noun+A3sg+Pnon+Nom
iltica	iltica+Noun+A3sg+Pnon+Nom
taa	taa+Noun+A3sg+Pnon+Nom
birbuçuk	birbuçuk+Noun+A3sg+Pnon+Nom
şerbet	şerbet+Noun+A3sg+Pnon+Nom
bencileyin	bencileyin+Noun+A3sg+Pnon+Nom
miyop	miyop+Noun+A3sg+Pnon+Nom
tonik	tonik+Noun+A3sg+Pnon+Nom
beton	beton+Noun+A3sg+Pnon+Nom
rivayet	rivayet+Noun+A3sg+Pnon+Nom
aptes	aptes+Noun+A3sg+Pnon+Nom
deodorant	deodorant+Noun+A3sg+Pnon+Nom
madalya	madalya+Noun+A3sg+Pnon+Nom
asalak	asalak+Noun+A3sg+Pnon+Nom
tadım	tadım+Noun+A3sg+Pnon+Nom
limonata	limonata+Noun+A3sg+Pnon+Nom
kravl	kravl+Noun+A3sg+Pnon+Nom
kelebek	kelebek+Noun+A3sg+Pnon+Nom
